func_name,Deepseek-V3.2,Deepseek-V4-Flash,Gemini-3.1-Flash-Lite-Preview,Qwen3-32B,Qwen3-Coder-30B-A3B-Instruct,GPT-5.4-mini
JCDiagnostic.getSource,0.809229183,0.971455949,0.971147039,0.972145553,0.919876478,0.972515409
ClusterHeartbeatManager.suspectMemberIfNotHeartBeating,0.952667327,0.926585081,0.939245841,0.936394429,0.922048468,0.953609068
BitsUtil.nextClearBit,0.993537758,0.993122598,0.99345957,0.993578278,0.993255029,0.99356806
MathUtils.correlation,0.952421896,0.888925658,0.954577447,0.906420297,0.835724471,0.979020289
ImageMiscOps.fillBand,0.994746692,0.994526,0.99450679,0.994522226,0.994566533,0.994561827
Scanner.toCharset,0.986610492,0.988440212,0.9890679,0.995111547,0.989098621,0.994909603
FischerRecognition.neighbors,0.955140263,0.95767835,0.955666731,0.958591807,0.953363183,0.95400265
WritableUtils.skipFully,0.939013066,0.944337249,0.926157029,0.960721679,0.965833256,0.960670432
CMLHandler.characters,0.854909401,0.891394398,0.915828666,0.917888079,0.76711561,0.872474767
KerasLayerUtils.getZeroMaskingFromConfig,0.985409161,0.985373596,0.984522167,0.947676842,0.990277051,0.958524303
SDRandom.uniform,0.999900571,0.999906816,0.999867651,0.999885395,0.999939912,0.999881855
TreeInfo.isExpressionStatement,0.961937682,0.942973327,0.943028399,0.946953498,0.96360848,0.951654842
CmsCodeMirror.onChange,0.897781796,0.836078924,0.971207828,0.933551143,0.837908218,0.915171178
CmsResourceFilter.addExcludeFlags,0.999904014,0.999948546,1,0.9991015,0.999924732,0.998959473
ListBufferedIterator.head,0.761729364,0.788955395,0.729870805,0.686112198,0.734928632,0.79828888
GribNumbers.uint3,1,0.912608227,0.999919149,0.999929222,0.999898916,0.99991038
ReUtil.count,0.999908076,0.99991187,0.999904599,0.999924691,0.979352829,0.999909517
FSNamesystem.chooseExcessReplicates,0.952485318,0.958922228,0.953474636,0.939364845,0.934500855,0.939825933
EmptyFieldsCountAccumulator.getDataSet,0.875996131,0.942690273,0.942682017,0.945810608,0.909944544,0.971720391
CEEvaluator.markAll,0.868079362,0.867248396,0.870571815,0.899311857,0.859189709,0.852838879
ThreadUtil.newExecutorByBlockingCoefficient,0.964774383,0.963399388,0.959859074,0.943484918,0.94518701,0.937420094
ClassPathResource.getFile,0.864599746,0.89537053,0.844654226,0.830903243,0.872193717,0.83841801
WeightedEvictableList.addOrVote,0.909305733,0.920420694,0.930026912,0.888944927,0.862808986,0.921381492
NodeSet.popAndTop,0.93593226,0.980867688,0.999915884,0.933077097,0.980599955,0.958109041
EcmwfLocalConcepts.main,0.92849522,0.973853711,0.977007794,0.910022379,0.898291816,0.942013477
Reaction.setReactantCoefficient,0.924881664,0.924098114,0.924156059,0.999887635,0.901249256,1
CmsListManager.editListConfiguration,0.855588449,0.899011959,0.907350785,0.553219901,0.860099648,0.884962766
CmsSitemapController.commitChange,0.856637855,0.806153463,0.802229021,0.815033143,0.78796227,0.892772329
MkCoPTree.initializeCapacities,0.9512356,0.939998659,0.949952835,0.942714688,0.951198353,0.958147168
CmsAttributeHandler.removeAttributeValue,0.945922002,0.933524818,0.926336697,0.939584759,0.92697261,0.926041626
MCMutualAuthConfig.setProperty,0.999889317,0.999889317,1,1,0.999894819,0.999868584
BitsUtil.cycleLeftI,0.9071208,0.85107405,0.877970947,0.722334348,0.812127063,0.824920809
ExtensionFilter.destroy,0.887154967,0.977559034,0.949982437,0.933199232,0.887033689,0.949204234
GridCoordSys.matchLevels,0.974052884,0.973851876,0.970865498,0.971872006,0.974159469,0.999905752
FSNamesystem.renewLease,1,0.99685526,0.999887378,0.99991768,0.982563594,1
NameCache.initialized,0.849583421,0.81397642,0.81912198,0.84471141,0.81491597,0.88769801
CmsPermissionDialog.savePermissions,0.922749779,0.768395626,0.853929859,0.893356045,0.921818947,0.837548559
EdmondsMaximumMatching.maxamise,0.909192509,0.813464148,0.847068091,0.786966539,0.814977281,0.909698501
ImageClassifierNiNImageNet.preprocess,0.821467669,0.815494024,0.814597717,0.795832653,0.790988292,0.767257021
UnicodeSet.findCodePoint,0.908512137,0.951659768,0.94211617,0.945673982,0.947939999,0.958494685
KerasReshape.getInputPreprocessor,0.830919652,0.968117335,0.972084893,0.964636561,0.955121993,0.964563053
PackageUseWriter.addPackageList,0.875813296,0.905670687,0.922201805,0.938715189,0.895098465,0.928686899
ExecutableMemberDocImpl.generateKey,0.933657087,0.942649796,0.884774003,0.953355007,0.923691384,0.941155227
MapUtil.sort,0.903698702,0.93699867,0.897958997,0.922642538,0.924557401,0.931248548
NameSpaceSliceStorage.doUpgrade,0.90045039,0.893911301,0.917673155,0.933030895,0.894445884,0.898727313
ScanPanel.scanNode,0.799389785,0.896551825,0.868255832,0.792807893,0.860992836,0.880253191
LocalStore.zipCompress,0.786177162,0.733081344,0.782123545,0.914192651,0.82797289,0.94234586
NcPointType.initPoint,0.999083621,0.997706737,0.999182026,0.998250559,0.997712077,0.998282009
StructureDiagramGenerator.lookupRingSystem,0.885858233,0.885970978,0.906204995,0.834162246,0.767251278,0.883743133
DemonstrationBase.openVideo,0.932262756,0.932782026,0.915102603,0.944398741,0.935814614,0.925748649
CmsHtmlImport.copyOtherFiles,0.879255675,0.860053533,0.871309879,0.893445564,0.860173936,0.907951327
GraphTransformUtil.replaceSubgraphsMatching,0.886484026,0.768723294,0.901006218,0.866006249,0.913657034,0.922725277
GeneratorSingleCluster.setClipping,0.875366623,0.886934275,0.90349686,0.878615833,0.901447327,0.81033424
RestServerEndpoint.checkAndCreateUploadDir,0.955483904,0.898540945,0.960680728,0.868470782,0.945648884,0.910237157
GrabAnnotationTransformation.visitAnnotations,0.936016397,0.923374876,0.902326917,0.912829849,0.934748848,0.969604853
Configuration.finishOptionSettings0,0.721048693,0.719943614,0.700500866,0.687744895,0.760195553,0.758823258
SunCertPathBuilder.addVertices,0.930974489,0.969463191,0.925936055,0.947789707,0.949289961,0.930347389
KeyPointsCircleRegularGrid.process,0.854793753,0.914412924,0.810170173,0.802951984,0.814664504,0.91419056
AlgorithmId.getEncAlgFromSigAlg,0.896835561,0.920560202,0.919314929,0.905455584,0.898063487,0.902792417
DefaultGroovyMethods.power,0.944835197,0.90166346,0.930190367,0.949253762,0.944456294,0.944591055
InductivePartialCharges.assignInductivePartialCharges,0.874669334,0.909074901,0.826484309,0.843369983,0.82164984,0.835378927
JobInProgressTraits.reportTasksInProgress,0.966197995,0.965708461,0.966068633,0.966551745,0.96612583,0.966351329
UKMeans.run,0.860913716,0.86050655,0.831443782,0.86242863,0.846480743,0.879167511
FinalizeMigrationOperation.updatePartitionReplicaVersions,0.908999944,0.925532599,0.928229352,0.978428152,0.957495408,0.972345201
CliFrontend.handleError,0.889591069,0.840812221,0.823092281,0.919097288,0.804631804,0.936628722
SubGraphPredicate.withInputMatching,0.975241002,0.975655763,1,0.965996934,0.975657075,0.999885418
IteratorUtils.mapRRMDSI,0.855386179,0.868126406,0.832945635,0.888576681,0.774912807,0.856472775
RefineThreeViewProjectiveGeometric.initializeStructure,0.958035452,0.961719784,0.96737124,0.942094598,0.966534289,0.936485983
WikiAPIGenerator.generateAPIFiles,0.88918544,0.907094211,0.898141439,0.887566015,0.881399351,0.901863722
AtomContainer.removeAllElements,0.930858138,0.999944852,0.952407182,0.941125968,0.836358118,0.891756304
WebUtils.isValidKillSessionsToken,0.903570085,0.818542774,0.89603108,0.793492908,0.727027775,0.82156798
SVGHyperCube.recDrawSides,0.94461221,0.949199286,0.93514992,0.908335939,0.92144648,0.920892615
CmsNewResourceTypeDialog.addResourceToModule,0.899101744,0.927815841,0.905807964,0.876199483,0.904699127,0.915435421
HirshbergMatcher.getLCS,0.868900666,0.924066541,0.90611304,0.947569859,0.825529272,0.962740172
PipedInputStream.read,0.900834934,0.891165635,0.896208433,0.910239167,0.909085361,0.910456948
MessageFormat.setLocale,0.863268885,0.882352434,0.862928851,0.813633125,0.880987233,0.905783165
GribCollectionBuilder.createAllRuntimeCollections,0.793745947,0.81485409,0.849230681,0.748789724,0.744701503,0.834216195
Closure.rehydrate,0.900511312,0.900278959,0.959011467,0.999877866,0.900004595,0.999908313
URLClassLoader.findResources,0.786359059,0.926072435,0.631543278,0.715664771,0.788856514,0.631347936
ZooKeeperMesosWorkerStore.newTaskID,0.92823787,0.920942667,0.931081283,0.891027259,0.828990276,0.899139671
FundamentalToProjective.threeView,0.800075584,0.818663637,0.851350799,0.825503368,0.773766919,0.76097011
CollUtil.reverse,0.999910634,0.999919034,1,0.999915256,0.904524942,0.999889461
PropertyWriterImpl.addInheritedSummaryLink,0.903923738,0.911670703,0.907054993,0.900483144,0.899340673,0.934453974
AttributeTable.hasAttribute,0.89910443,0.978170883,0.897614578,0.897289386,0.89795302,0.880795681
ClosableBlockingQueue.close,0.955873224,0.955987897,0.88204829,0.957211357,0.89802625,0.964441056
CDKMCSHandler.searchMCS,0.914340431,0.891905422,0.92926023,0.869751142,0.902097407,0.906418367
HttpResponse.readBody,0.847901594,0.850634261,0.776496338,0.95294875,0.892392614,0.97098168
Indices.linearOffset,0.798959878,0.844518551,0.856597944,0.862264749,0.830710691,0.862793986
TrackerMeanShiftComaniciu2003.selectBest,0.949031444,0.947935109,0.949266366,0.94880515,0.948716354,0.948802634
ClassUtil.isSimpleTypeOrArray,0.936761727,0.958702864,0.969420995,0.958595103,0.947111826,0.888219503
Scanner.findWithinHorizon,0.98606452,0.988620917,0.978907888,0.999907107,0.988737335,0.976497136
AffineTransformation.applyRelativeInverse,0.993035285,0.993339248,0.985624906,0.985344808,0.985792333,0.985922193
GroupedSet.init,0.969589748,0.943320322,0.980207531,0.964932708,0.959465213,0.986369957
ClassDocImpl.serializableFields,0.999882954,0.999876078,0.999894061,0.999880992,0.999887029,0.999886098
ClassWriterImpl.addImplementedInterfacesInfo,0.851007076,0.89159544,0.868490613,0.894677975,0.880268152,0.854157118
VisOdomQuadPnP.cyclicConsistency,0.861600048,0.925939048,0.82097847,0.878183152,0.724293039,0.946663828
LongMetaData.isValid,0.895497152,0.999905475,0.999894404,0.914140441,0.999902332,0.999902332
ReUtil.isMatch,0.994803907,0.971656752,0.954620867,0.942007089,0.95416023,0.954251696
SerializerBase.addAttribute,0.908409811,0.995100466,0.995122547,0.991551283,0.996531238,0.996624382
NamespaceMappings.lookupPrefix,0.969120092,0.969086048,0.968989798,0.945851937,0.94258046,0.918215054
SparkListenable.setListeners,0.818424896,0.839832208,0.838334718,0.973841281,0.838444074,0.89530003
ContentSummary.readFields,0.965905477,0.995266158,0.999862541,0.999899023,0.989319752,0.999935654
CmsMessageBundleEditorOptions.initModeSwitch,0.903296546,0.904957446,0.91227808,0.902590077,0.882908341,0.921250081
Godiva3Viewer.isViewable,0.941518847,0.939466505,0.934507061,0.931845313,0.873827838,0.911409052
GConvolveImageOps.horizontal,0.986712237,0.978294793,0.977418648,0.974076427,0.981487851,0.975835651
Types.PRIMITIVE_ARRAY,0.95915756,0.963168162,0.96324786,0.958353953,0.944922921,0.967159016
SDNN.sigmoid,0.999903238,0.99991758,1,0.999883346,0.999894083,0.99988839
GaussianFittingFunction.eval,0.903848072,0.886206542,0.87704,0.916073167,0.905426513,0.931433549
JschUtil.close,0.987973509,0.940218819,0.996529778,0.809100732,0.826298162,0.996789409
RestartPipelinedRegionStrategy.generateAllFailoverRegion,0.908209298,0.947978202,0.905593004,0.928602298,0.946026239,0.913844135
NidsRadialAdapter.isMine,0.845702929,0.83891712,0.834936291,0.882693207,0.890026178,0.841351238
JSONUtil.isJsonArray,0.999910478,1,0.999917319,0.999862473,0.99990656,1
Collections.min,0.891443342,0.893798088,0.894129093,0.903150702,0.889842588,0.998532753
DocEnv.lookupPackage,0.929351595,0.88975747,0.913411258,0.785152775,0.903617527,0.785129666
BoofSwingUtil.selectZoomToFitInDisplay,0.919733981,0.949443819,0.950264006,0.965060397,0.900639843,0.94440168
ObjectInputStream.readNewClassDesc,0.83482241,0.829889426,0.820985789,0.817776278,0.826997284,0.856536773
SharingLonePairReaction.initiate,0.945840384,0.974670477,0.877336442,0.953377411,0.962494431,0.938494166
INChIPlainTextReader.readChemFile,0.939395,0.918674645,0.911791515,0.879935064,0.935359356,0.966118108
CmsResourceWrapperXmlPage.prepareContent,0.864202819,0.852231396,0.854413365,0.822712754,0.808524939,0.881004553
CRDTReplicationMigrationService.tryProcessOnOtherMembers,0.94345388,0.955694598,0.832529996,0.886027575,0.835776661,0.902722408
GImageStatistics.histogram,0.988935612,0.986268361,0.995340961,0.994077213,0.994182546,0.988139297
TypeExtractionUtils.hasSuperclass,0.915117209,0.991170864,0.917254037,0.898795583,0.917682798,0.897888122
Execution.sendCancelRpcCall,0.926912272,0.947146418,0.93492067,0.941737894,0.948022476,0.949837263
RBBIRuleScanner.parse,0.888225838,0.909077636,0.882388891,0.754731184,0.836417512,0.83880934
NetcdfDataset.clearCoordinateSystems,0.994167319,0.955810457,0.946603026,0.936567958,0.954221507,0.977639946
MAMath.copyInt,0.999921854,0.9999075,0.999903328,0.999906798,0.999915259,1
FileUtil.unZip,0.94811857,0.915483611,0.92310041,0.936067455,0.917412675,0.910096788
HttpMethodBase.addRequestHeaders,0.9966113,0.997028092,0.996801369,0.996795876,0.996857934,0.996953773
SortUtil.putDecimalNormalizedKey,0.818750989,0.914164702,0.885385665,0.934169702,0.876889849,0.944154549
HardwareMetric.fromSystem,0.946087,0.908803937,0.792099078,0.875862318,0.879828713,0.899732394
ClassTree.get,0.813024556,0.813763312,0.957993573,0.956019201,0.811985943,0.824668452
MomentOfInertiaDescriptor.calculate,0.913178589,0.931538726,0.930317,0.899819462,0.899477207,0.950497443
AbstractMetricGroup.getLogicalScope,0.922499117,0.922546014,0.912133913,0.823626199,0.795181606,0.853288654
BaseImageRecordReader.initialize,0.945037572,0.962893391,0.962893391,0.933312076,0.797878622,0.999925303
FileUtil.getOutputStream,0.898144428,0.897953281,0.897416806,0.897529364,0.896476096,0.897458452
X509CertSelector.setExtendedKeyUsage,0.893693799,0.851921864,0.865305825,0.8908684,0.898411168,0.919137116
ImplDisparityScoreSadRectFive_U8.computeRemainingRows,0.96769648,0.982454741,0.944654083,0.953059998,0.952061938,0.963573827
CmsPatternPanelYearlyController.setMonth,0.988866857,0.989598531,0.98960698,0.984609471,0.989623257,0.989883806
Scan.resolveMember,0.874197634,0.881812154,0.903924271,0.889909787,0.869087837,0.898095911
Grib2ReportPanel.doDrsSummary,0.905673855,0.935345267,0.912727415,0.817406843,0.936702313,0.903281926
ConvertD2N.iconvertDataStructureArray,0.868836535,0.843647823,0.88660039,0.819657963,0.81252481,0.911555053
MoleculeBuilder.addAtom,0.974410171,0.9751488,0.986140554,0.981615778,0.929827264,0.985616557
MethodInvocationTrap.convertClosureToSource,0.920723225,0.925341312,0.90039743,0.823430311,0.899529257,0.923393183
SingleInputPlanNode.setDriverKeyInfo,0.938747295,0.87846286,0.940706001,0.901236717,0.868028892,0.896297586
EvaluationBinary.stats,0.809597029,0.845955486,0.788672807,0.812660827,0.763494576,0.847551414
Signature.sign,0.95351873,0.947750423,0.948989025,0.955889951,0.946569058,0.956909743
TypeExtractor.validateInputType,0.85779575,0.817716159,0.873543789,0.832357577,0.817924032,0.872101178
LocalMapStatsProvider.addStatsOfNoDataIncludedMaps,0.905232182,0.909561173,0.886205039,0.92116932,0.854499447,0.919123827
CounterMap.getIterator,0.955919483,0.969461667,0.908521247,0.945175486,0.911658738,0.950735236
ClassPathResource.getAbsolutePath,0.88063716,0.891814821,0.84266902,0.795408262,0.882908263,0.768122601
CoronaTaskTracker.createRunningJob,0.929472837,0.938439659,0.89463202,0.941212638,0.852643233,0.973438225
TrimmedEstimator.toPrimitiveDoubleArray,0.938018478,0.93818338,0.875731317,0.920093108,0.872765825,0.937584964
MopWriter.visitMopMethodList,0.893192195,0.876553653,0.95407628,0.920482606,0.878147778,0.894404866
CmsImportVersion7.setUserFlags,0.938341754,0.938719037,0.937169825,0.935585808,0.937169825,0.938195844
GroovyCollections.min,1,0.999939453,0.999908447,0.999905111,0.99991102,0.99991141
DistanceCorrelationDependenceMeasure.computeDCovar,0.943189736,0.960431164,0.962978385,0.957337157,0.932131912,0.966612341
GrayImageOps.stretch,0.992438241,0.992671071,0.992747334,0.992737686,0.992733325,0.992628882
LinkedDeque.unlinkLast,0.999882568,0.999887405,0.99989376,0.999870144,0.999914582,0.999932201
BackgroundGmmCommon.checkBackground,0.92449797,0.887564978,0.878117494,0.897025806,0.939556832,0.938189007
RectifyCalibrated.selectAxises,0.803509098,0.892560871,0.883666156,0.863052193,0.877407177,0.888443319
RaftLog.getLogEntry,0.914852395,0.932645902,0.922333819,0.920317367,0.933666701,0.962597246
USerializedSet.getRange,0.921675113,0.803362727,0.786070859,0.752396797,0.845039153,0.873563057
QueryCacheEndToEndProvider.tryCreateQueryCache,0.939048921,0.932418752,0.94766439,0.894500406,0.927277056,0.930233068
BlockPlacementPolicyRaid.getSourceFile,0.915439905,0.88766522,0.896131672,0.959342687,0.910030143,0.962546468
PojoSerializerSnapshot.decomposeSubclassSerializerRegistry,0.940768448,0.93145373,0.944607519,0.944554316,0.944241356,0.94411428
COF.computeCOFScores,0.973133377,0.963689084,0.95075418,0.965605033,0.976879999,0.96973298
HorizCoordSys.calcProjectionBoundaryPoints,0.921237919,0.912544298,0.879105327,0.869221032,0.909169636,0.912617808
ConstructorWriterImpl.addSummaryType,0.931055173,0.917337444,0.8741737,0.895604779,0.899419404,0.925362457
CalendarDataUtility.retrieveFieldValueName,0.92471867,0.905775591,0.895295996,0.886323347,0.841809624,0.949771921
EdgeIntensityPolygon.computeEdge,0.861938427,0.88027078,0.828501109,0.785597274,0.887706141,0.869754702
ComputationGraph.doEvaluation,0.946714308,0.990865892,0.990720387,0.991203766,0.990744517,0.990764974
IosHttpURLConnection.addHeader,0.958816142,0.966446201,0.951316368,0.935846198,0.862481364,0.952773371
ResourceGroovyMethods.eachFileMatch,0.983470193,0.986461309,0.979171172,0.967938361,0.973712528,0.946217477
CmsPathTree.findNodeInternal,0.947569383,0.950450907,0.922256167,0.947518695,0.936393236,0.947000559
Types.lookup,0.92659555,0.975332625,0.805567501,0.927671155,0.919151261,0.965271508
DateUtil.format,0.937426088,0.966866289,0.970284759,0.886035035,0.970089709,0.945775911
Config.setReliableTopicConfigs,1,0.999893829,0.999919793,0.999942859,0.999904024,0.999924763
TaskSlot.add,0.935573082,0.904102008,0.889624853,0.946892276,0.935675697,0.85014145
