func_name,Deepseek-V3.2,Gemini-3.1-Flash-Lite-Preview,Qwen3-32B,Qwen3-Coder-30B-A3B-Instruct,GPT-5.4-mini,Deepseek-V4-Flash
CmsUserQueryBuilder.getSortExpression,0.841652411,0.888169582,0.920734345,0.883289424,0.919046698,0.905680152
DefaultAddressPicker.skipInterface,0.95855442,0.941306607,0.95608582,0.958023585,0.954456411,0.949208231
PruneStructureFromSceneProjective.pruneObservationsByErrorRank,0.972074236,0.971691522,0.953527162,0.946509058,0.968361679,0.969998283
CmsAjaxLinkGallery.buildJsonItemSpecificPart,0.83653621,0.669996697,0.873084528,0.881751612,0.823012877,0.883699536
BlockInlineChecksumReader.getGenStampAndChecksumFromInlineChecksumFile,0.921545518,0.942660042,0.943174177,0.914866229,0.917763688,0.915615127
AnnotationTypeRequiredMemberWriterImpl.addNavDetailLink,0.99545189,0.947346038,0.995368551,0.969817342,0.947108683,0.973886389
BlurImageOps.median,0.923274235,0.930515514,0.949729681,0.924483982,0.874449201,0.904919684
Security.getAlgorithmProperty,0.906692597,0.871016725,0.858776483,0.859443309,0.934791322,0.904884582
Node.breadthFirst,0.817623128,0.999912966,0.999939225,0.999954573,0.989420032,0.818543933
ConnectionMatrix.getMatrix,0.905474343,0.966217418,0.903750834,0.966656115,0.902823281,0.877974906
CompileStack.getNamedBreakLabel,0.976213212,0.92453426,0.924821802,0.842038786,0.947057661,0.923560242
HarFileSystem.listStatus,0.926441806,0.929984677,0.93539495,0.924503403,0.872576299,0.925298941
A_CmsUploadDialog.addClickHandlerToCheckBox,0.902159069,0.964123139,0.831457736,0.935797644,0.896086186,0.943022929
PolicyInfo.getSrcPathExpanded,0.822783419,0.791741723,0.796016884,0.83104222,0.767883323,0.760809317
TypeExtractionUtils.checkAndExtractLambda,0.941722693,0.960779298,0.94087991,0.957290882,0.938211347,0.96603178
ProjectiveInitializeAllCommon.initializeProjective3,0.878100738,0.916374715,0.911484161,0.900144603,0.937831562,0.888671795
ZooKeeperUtils.createLeaderElectionService,0.999943315,0.993504943,0.992904289,0.953092697,0.998188922,0.999890292
StaticTypeCheckingVisitor.adjustData,0.873662226,0.799320896,0.76696434,0.869678413,0.756890953,0.870729269
ClientPartitionServiceImpl.processPartitionResponse,0.86806672,0.874428945,0.878386121,0.835531301,0.869276538,0.859675007
AbstractMap.putAll,0.631011065,0.629604466,0.642367992,0.666186432,0.644158494,0.642367992
Sudoku.main,0.93136881,0.859103144,0.922380207,0.9086986,0.925285472,0.91359316
HarFileSystem.fixBlockLocations,0.926742138,0.925125969,0.945724933,0.92271397,0.934458441,0.931669967
Handover.produce,0.84355726,0.823450484,0.880126517,0.873653915,0.835836208,0.851343175
DataStream.printToErr,1,0.994234391,0.999917727,0.999869975,1,0.999896502
CmsPreviewService.readResourceFromCurrentOrRootSite,0.963292462,0.97381267,0.93579766,0.9337706,0.937066916,0.945093565
DoStuffFromPairwiseGraph.findCommonTracks,0.846721675,0.833687933,0.90560941,0.848776683,0.872107891,0.796423924
CmsExtractionResultCache.cleanCache,0.891399879,0.890892708,0.827453933,0.868955383,0.859911776,0.85780762
ErfcStddevWeight.getWeight,0.949825628,0.949779194,0.943519659,0.949825628,0.949777547,0.950446365
ClassGenericsUtil.instantiateGenerics,0.870289836,0.854747208,0.837631836,0.851462381,0.856731385,0.864919321
ArrayUtils.copyWithoutNulls,0.853129109,0.918554165,0.910620728,0.898495319,0.910603005,0.854947139
RestApiFilter.getEndpointGroup,0.834083654,0.903645586,0.805201031,0.905955151,0.904724738,0.951036616
LightWeightHashSet.clear,0.963082236,0.96094694,0.883980761,0.964841588,0.909934191,0.965843898
NetUtil.getNetworkInterfaces,0.950439145,0.938171938,0.959700135,0.896509607,0.931157805,0.977533803
StringUtils.byteToHexString,0.915138531,0.92960772,0.923201611,0.918217413,0.919605497,0.927027692
IOUtils.cleanup,0.948614784,0.96431994,0.99141393,0.952405505,0.956853761,0.949371148
CatGenConfigMetadataFactory.createDatasetSourceElement,0.974652743,0.968028701,0.972527666,0.955627004,0.972098602,0.969488906
ProjectionImpl.projToLatLon,0.96555843,0.978700185,0.979470803,0.882272703,0.948042219,0.979484947
ClientBwListConfigHandler.handleConfig,0.935318401,0.902734623,0.912100938,0.89661908,0.944164875,0.924006906
GraphLoader.loadUndirectedGraphEdgeListFile,0.936613061,0.985401873,0.976121641,0.935550354,0.96188808,0.937576722
ResultPartition.addBufferConsumer,0.952922956,0.91758723,0.924110842,0.896078752,0.949759416,0.982066316
Nc4Cursor.getOffset,0.936408053,0.96932221,0.968173995,0.967067317,0.969223172,0.961155484
DFSInputStream.readFullyScatterGather,0.897538239,0.756630238,0.766874167,0.768417835,0.754506295,0.873258891
MkCoPDirectoryEntry.writeExternal,0.999917269,0.999868455,0.999899291,0.999920218,1,0.999910571
DuplicatingCheckpointOutputStream.closeAndGetSecondaryHandle,0.869185593,0.87113379,0.948492852,0.872967552,0.925207775,0.910339757
MathUtils.vectorLength,0.923961662,0.910202368,0.938512205,0.930182268,0.940504689,0.964506646
JavaTokenizer.lexError,0.941738654,0.977383684,0.977383684,0.870839413,0.973208657,0.938820536
DocumentImpl.getUserDataMapForRead,0.980016231,0.965960389,0.990996405,0.991248876,0.991166528,0.991027644
FileReaderSource.getReader,0.89355904,0.888223556,0.87933814,0.47840178,0.882381076,0.858899762
A_CmsImportExportUserDialog.init,0.920561782,0.932529656,0.914891919,0.784616566,0.893205641,0.961227103
SerializationUtil.writeCollection,0.999904656,0.999944643,0.999898794,0.999898794,0.999854047,0.986634974
SocketOutputStream.transferToFully,0.933648315,0.898290064,0.916968376,0.803116023,0.911285245,0.910161573
ParosTableParam.insert,0.955772081,0.955216709,0.871711237,0.871395531,0.871581755,0.871915692
FileUtil.del,0.917493507,0.914775969,0.887420324,0.912518468,0.917739117,0.874197926
Balancer.waitForMoveCompletion,0.75539097,0.896328005,0.9213753,0.759380808,0.903132429,0.906360795
QrCodeDecoderBits.checkPaddingBytes,0.871772873,0.879979318,0.95248677,0.843553623,0.843700041,0.862277012
ConfigSiftScaleSpace.createPaper,0.998174732,0.996459692,0.996355071,0.974460118,0.997346496,0.977009888
ApiUtils.getContextByName,0.937737993,0.938096259,0.978758188,0.937684702,0.996225752,0.938143778
PackageDocImpl.documentation,0.979774333,0.893968216,0.89301561,0.882763879,0.955303596,0.893241903
LinkFactory.getLink,0.887311171,0.914377354,0.906718611,0.929590576,0.898225973,0.901251805
AddOn.canRunInJavaVersion,0.862962819,0.819213682,0.943757563,0.882701077,0.911016184,0.930198647
NioGroovyMethods.deleteDir,0.990220537,0.971010888,0.917693662,0.985071632,0.982643388,0.982673572
Net.inet4AsInt,0.919078112,0.890696711,0.944529381,0.890793792,0.890793792,0.892121878
DescriptorDistance.correlation,0.77666578,0.993742522,0.993603878,0.998935676,0.983187675,0.773957486
CoronaConf.getPoolInfo,0.87266592,0.866287007,0.888953042,0.919337049,0.807046778,0.897648724
CmsPublishRelationFinder.removeNestedItemsFromTopLevel,0.968503231,0.907567089,0.951497625,0.940668412,0.925118451,0.930091135
CmsVfsConfiguration.addFileTranslation,0.999822897,0.999880872,0.999893147,0.999867582,0.99993146,0.999848218
SqlValidatorImpl.validateGroupByItem,0.978064281,0.977551751,0.977984895,0.978288338,0.979884758,0.978429059
ElementKindVisitor6.visitPackage,0.9802569,0.980507577,0.980323899,0.980285331,0.961572328,0.98004406
MongoDS.buildMongoClientOptions,0.895488653,0.868045866,0.906310733,0.912557687,0.902416308,0.905559668
DefaultGroovyMethods.times,0.957691561,0.89099698,0.954505503,0.803644991,0.970767527,0.876927397
JavacParser.typeArgument,0.943518158,0.956672136,0.920898729,0.962118964,0.952559935,0.953621856
AbstractContainerCollector.destroy,0.906981676,0.938398706,0.97196322,0.933636501,0.90836678,0.927053755
ImplPyramidOps.scaleImageUp,0.91379162,0.902925227,0.90895337,0.922233041,0.957606356,0.935532742
JDBCAppendTableSinkBuilder.build,0.934418893,0.882480314,0.954312346,0.887821437,0.942092497,0.912026879
ConvolutionUtils.cnn1dMaskReduction,0.921271647,0.935116334,0.917760079,0.856412872,0.902091342,0.928795535
WindowConverter.asExampleMatrix,0.895109392,0.903739985,0.90659956,0.881721568,0.904180438,0.907805661
SplitNumberVectorFilter.getInputTypeRestriction,0.949905371,0.958197671,0.927864215,0.837473808,0.972156884,0.944919388
CDKOWLReader.read,0.866909907,0.844557697,0.846629038,0.826407837,0.88619923,0.869490796
BondPartialSigmaChargeDescriptor.getParameterType,0.999915347,0.999922661,0.999854055,0.999882879,0.999860045,1
AccumulatorHelper.mergeInto,0.933095608,0.933183358,0.937197916,0.916639473,0.926317779,0.959015753
SqlUtil.clobToStr,0.999872772,0.933582954,0.976218217,0.972585094,0.99919067,0.972494244
BindableASTTransformation.addPropertyChangeSupport,0.932226456,0.941034281,0.909266835,0.889229359,0.947433374,0.952607995
KerasSpatialDropout.getOutputType,0.994866933,0.994899526,0.997659362,0.999904172,0.999918434,0.997254154
AbstractServerBase.shutdownServer,0.882447094,0.91613056,0.90078225,0.911625553,0.93031477,0.949325517
PortFile.waitForValidValues,0.83910553,0.886028032,0.878603053,0.862951902,0.892793151,0.87232222
QueryCapability.appendErrorMessage,0.899108344,0.90111231,0.886361575,0.862457492,0.94305963,0.881580282
EvaluateSimplifiedSilhouette.centroids,0.945282588,0.926284085,0.930844312,0.96026457,0.936132117,0.922615028
ProteinPocketFinder.readBioPolymer,0.854529042,0.968884967,0.884815353,0.930478963,0.966007951,0.894587143
CDKMCS.queryAdjacency,0.964671736,0.961932227,0.948451206,0.979115548,0.948641973,0.953683806
JavaScriptScanner.htmlAttrs,0.934479251,0.931486083,0.931262054,0.936003026,0.92212608,0.944461233
DocEnv.getAnnotationTypeElementDoc,0.999939476,0.999914224,0.995360719,0.999891448,0.999915654,0.99991339
IO.readContents,0.991228055,0.910884981,0.964381609,0.99989414,0.951893573,0.99989917
CDKMCS.getMaximum,0.891778262,0.905587517,0.894446967,0.866438739,0.947300349,0.900953098
OutputProperties.getQNameProperty,0.986123651,0.972028172,0.97191084,0.986463133,0.972671802,0.986186865
BlockPlacementPolicyConfigurable.chooseRemoteRack,0.953350939,0.953036893,0.928823571,0.953890374,0.959762826,0.95285098
CmsModuleConfiguration.initializeFinished,0.86587516,0.999878241,0.773243627,0.792273846,0.733675519,0.732261563
RandomAccessFile.read,0.914734085,0.912358778,0.914359003,0.906138314,0.943195257,0.883239417
ClientConfig.findFlakeIdGeneratorConfig,0.958430769,0.958123022,0.95835595,0.958232085,0.958284344,0.958033364
DapUtil.isWhole,0.978636384,0.978225621,0.98753898,0.979277521,0.987252,0.97759732
MultiBorder.update,0.796073692,0.821794462,0.752765631,0.765992783,0.752081389,0.834896985
AveragePrecisionAtK.run,0.917473293,0.86814263,0.8975398,0.891185248,0.921161124,0.905396556
CmsDriverManager.addSubResources,0.860653115,0.821705151,0.879118149,0.916389792,0.91552678,0.864483094
OperationExpressionsUtils.extractAggregationsAndProperties,0.901803472,0.919665905,0.912318886,0.94257786,0.885174657,0.928501454
BitsUtil.invgrayI,0.869809155,0.873947472,0.901419569,0.869653361,0.86276393,0.759737776
SquareBase_to_FiducialDetector.getCenter,0.828608154,0.708749972,0.717557087,0.802010459,0.787108626,0.910279498
PairwiseImageGraph.findCameraMotions,0.980982996,0.980949753,0.955024981,0.956538263,0.956916878,0.980954822
CollUtil.newBlockingQueue,0.942148813,0.943586225,0.941138878,0.932438694,0.943031008,0.499259045
HttpHeader.parse,0.858264925,0.867189199,0.808478555,0.822158524,0.86411414,0.874053028
CollUtil.removeEmpty,0.999874808,0.999899085,0.999940926,0.999922885,0.999907069,0.999881742
BeanTable.fireBeanDataChanged,0.888193512,0.999886318,0.982941511,0.890069306,0.94531446,0.970515095
ClassLoaderUtil.loadClass,0.927352955,0.912689073,0.845219796,0.898889901,0.867663738,0.933837052
Evaluation.recall,0.991751071,0.991864599,0.991778254,0.991872374,0.988513476,0.991751071
DefaultGroovyMethods.downto,0.936902002,0.962801,0.944786601,0.929713384,0.963084926,0.929254211
UCaseProps.isFollowedByMoreAbove,0.999482725,0.999921051,0.989530468,0.879641055,0.901997228,0.927824121
SIS.info,0.868840493,0.677653869,0.81752134,0.779764823,0.813716305,0.743319774
CmsDataViewParams.createViewInstance,0.947852337,0.911973555,0.928127254,0.935097422,0.917392579,0.896239262
BidiWriter.doWriteForward,0.952416504,0.949145133,0.957518341,0.942523121,0.936981174,0.946430759
CompilerConfiguration.isIndyEnabled,0.999912452,0.924654837,0.932047291,0.92237994,0.999912452,0.999926556
BioPolymer.getMonomerCount,0.950956056,0.647518668,0.915484799,0.648905123,0.937686283,0.97260214
Main.doJarFile,0.940086468,0.92906097,0.914882188,0.907218983,0.827669295,0.869007467
AddOn.setLoadedAscanrules,0.999882656,0.99986259,0.999857436,0.99993211,0.999863266,0.999909613
SameDiff.initializeTraining,0.880971728,0.908126442,0.83076672,0.896828574,0.893840471,0.874070341
CmsResourceTypeStatResultList.addResult,0.822715977,0.813727822,0.938184435,0.811833319,0.982862877,0.824205199
SourceText.getNormalizedColumn,0.902462748,0.822652952,0.868285625,0.891768737,0.890586241,0.898091646
GradientToEdgeFeatures.nonMaxSuppressionCrude4,0.995216294,0.987964438,0.990303996,0.995226375,0.985034776,0.994753305
YarnHighAvailabilityServices.forYarnTaskManager,0.928350301,0.961331752,0.967552926,0.973162881,0.955472738,0.94398057
VTimeZone.writeZonePropsByDOW_GEQ_DOM_sub,0.862651601,0.89953355,0.878121919,0.867159274,0.852078507,0.829935223
SqlTableContext.deleteAllDataForContext,0.99755117,0.9987586,0.997983497,0.997556178,0.99796555,0.997917581
DefaultGroovyStaticMethods.sleepImpl,0.918083319,0.938544488,0.950021555,0.884945316,0.931867957,0.939977779
CmsXmlEntityResolver.initialize,0.815289568,0.899788927,0.90276487,0.857965974,0.950989407,0.933195923
Groovyc.setClasspath,0.999862248,0.999879991,0.870010944,0.999888179,0.962773233,0.999867181
StreamHandler.isLoggable,0.99988206,0.999896292,0.99988206,0.876166708,0.983720709,0.999883935
DFSUtil.byteArray2String,0.953086814,0.953464179,0.954223964,0.921283393,0.92462675,0.951342714
NCdumpW.print,0.798947899,0.843863623,0.878007724,0.868300986,0.891411126,0.83998871
BookKeeperJournalMetadataManager.verifyEditLogLedgerMetadata,0.891431329,0.903973067,0.952782756,0.891246793,0.957679539,0.906075499
DapController.senderror,0.861657376,0.854463718,0.781661272,0.812858816,0.895212575,0.868160449
PackageDocImpl.errors,1,0.99991796,1,0.999926163,0.99991796,0.999955145
SM2Engine.xor,0.998154413,0.998146285,0.998126373,0.918376165,0.998214528,0.998250026
CounterMap.totalSize,0.794759618,0.823864561,0.960095401,0.948041198,0.935627785,0.839157835
ClassUseWriter.addClassList,0.789296646,0.861143047,0.862336878,0.788883798,0.844178913,0.914335323
JavacTaskImpl.handleFlowResults,0.927336134,0.938348075,0.847758292,0.932417384,0.948910433,0.965192418
BaseShapeInfoProvider.createShapeInformation,0.979718086,0.979668241,0.999886146,0.996089223,1,0.999874743
Text.charAt,0.91383263,0.917375744,0.898343701,0.912776315,0.833165055,0.938657199
JarHandlerUtils.tokenizeArguments,0.972640678,0.959251295,0.971511242,0.953580971,0.971355024,0.95422
WorkbenchPanel.createSelectPanelsSplit,0.949262168,0.854491418,0.880608882,0.923105055,0.854332134,0.872956651
Util.normalizeDriveLetter,0.904047604,0.840885734,0.874655653,0.843725467,0.870740116,0.889105031
ClientStateListener.awaitDisconnected,0.992767892,0.992582699,0.99306273,0.978530778,0.992950448,0.985513579
BenchmarkDataSetIterator.next,0.925790254,0.900330488,0.88232161,0.899395915,0.965999312,0.898947653
PreJava2GroovyConverter.visitJavaArrayInit,0.845552474,0.857957709,0.794585493,0.815211307,0.903134859,0.864502514
CmsLinkSelector.setInternal,0.949647974,0.969073213,0.940833494,0.910530332,0.977442512,0.98169499
Mean.newArray,0.998023034,0.999946924,0.998020577,0.997834868,0.997909468,0.998201742
CachedSAMClass.coerceToSAM,0.843225359,0.875828501,0.899062875,0.841031264,0.897186675,0.884901121
AbstractUdfOperator.setBroadcastVariable,0.916744105,0.916676122,0.934216868,0.929710112,0.936447609,0.963530475
JournalSet.checkJournals,0.93347677,0.920671396,0.881396807,0.928500619,0.904811817,0.93925789
GroupedMap.containsValue,0.999900947,0.999900053,0.999943622,1,0.999904922,0.999858127
PojoSerializer.getRegisteredSubclassesFromExecutionConfig,0.939035054,0.939907285,0.902734116,0.932753308,0.941835686,0.939784933
SessionNotificationCtx.write,0.858995586,0.881346655,0.935887171,0.974427847,0.950802545,0.966237837
FactoryKernel.table1D_F32,0.964936927,0.963202045,0.95853188,0.964391082,0.963264589,0.988224196
GammaDistribution.gammaQuantileNewtonRefinement,0.941381481,0.942502757,0.892891919,0.949307062,0.9396752,0.892660738
URLImpl.isValidProtocol,0.978082854,0.978212222,0.977946259,0.97237079,0.978035332,0.972677971
Snowflake.nextId,0.762018853,0.829314198,0.845026256,0.796732803,0.895569979,0.980117261
MessageWriter.scheduleWrite,0.73050237,0.711631493,0.816651487,0.731725876,0.830975097,0.700009857
ChemFileManipulator.getAllChemModels,0.965576057,0.965844159,0.981231965,0.968510418,0.981913956,0.982183571
GempakSoundingIOSP.fillNCFile,0.913929992,0.977225417,0.943819374,0.823827805,0.98032051,0.977017776
CollUtil.distinct,0.974787746,0.942159243,0.983368948,0.930566211,0.983357346,0.928829558
QrPose3DUtils.setLensDistortion,0.978150012,0.965567629,0.984157973,0.984650477,0.996858358,0.985346249
DDS.resolveAlias,0.891929194,0.913752222,0.942633983,0.930586366,0.883279954,0.91748905
AtomContainer.getBond,0.999911552,0.999912293,0.999896627,0.999909058,0.999906878,0.999877322
CsvParser.nextRow,0.880643436,0.843041496,0.84557914,0.878240797,0.841990425,0.891487512
ClassReader.readTypeParams,0.876459324,0.938192765,0.886749704,0.791475483,0.941844072,0.941303275
SLINK.step2primitive,0.911131747,0.90630179,0.912519429,0.905911032,0.967964361,0.906448314
ProgramElementDocImpl.modifiers,0.969846158,0.96620851,0.952865644,0.970363516,0.946391022,0.973470282
ImageSelectorAndSaver.process,0.875122545,0.862342289,0.795584557,0.907063298,0.890811227,0.793688916
ClassUtil.isBasicType,0.994202232,0.994857877,0.909761974,0.964280926,0.994661336,0.994491844
CmsGalleryController.removeGalleryParam,0.992622801,0.992869244,0.992708632,0.992680743,0.992713615,0.992566713
