func_name,Deepseek-V3.2,Deepseek-V4-Flash,GPT-5.4-mini,Gemini-3.1-Flash-Lite-Preview,Qwen3-32B,Qwen3-Coder-30B-A3B-Instruct
AbstractProxySessionManager.getSession,0.974801987,0.99986582,0.999863911,0.975228581,0.999884516,0.999842518
Calendar.computeFields,0.893156685,0.899558508,0.918542283,0.880258937,0.902676471,0.879447729
CmsWorkplaceAppManager.getEditorForResource,0.983053795,0.988315354,0.999127455,0.977514129,0.998906755,0.974401276
GaussianUniformMixture.loglikelihoodNormal,0.890157376,0.919295158,0.900474919,0.907838122,0.893798725,0.895580437
AddOn.isValidAddOn,0.954961636,0.893379275,0.879324157,0.899603422,0.832512731,0.927324134
ArrayUtils.remove,0.960597535,0.996807621,0.996849523,0.996753116,0.996648813,0.996841161
SameDiff.setupFunction,0.940247294,0.860388815,0.947564114,0.939507061,0.925336469,0.871965692
SimpleConsumerThread.requestAndSetOffsetsFromKafka,0.921227699,0.921027192,0.894639017,0.884998888,0.867805427,0.853807331
AbstractCache.containsKey,0.973113895,0.948168406,0.970717832,0.965541494,0.947588367,0.942596573
ArffParser.nextToken,0.91198454,0.9237268,0.88234464,0.80865392,0.915603501,0.810660388
TryWithResourcesASTTransformation.createFinallyBlockForNewTryCatchStatement,0.952757368,0.940047582,0.947506626,0.943495517,0.901169859,0.961944243
A_CmsResourceType.getMacroResolver,0.86014038,0.91168084,0.899147542,0.922040767,0.917923588,0.896869547
PartialVAFile.calculateFullApproximation,0.946418448,0.918346205,0.961187727,0.951876677,0.95195811,0.958308621
ParosTableSession.update,0.918306241,0.934404249,0.9534926,0.933326019,0.995896209,0.932565041
CudaZeroHandler.purgeDeviceObject,0.904140103,0.908854828,0.894600153,0.903127423,0.930958942,0.889661341
FormatCache.getDateTimeInstance,0.959940916,0.824195566,0.968567891,0.999787648,0.918734563,0.817693258
File.toURL,0.973100166,0.964936648,0.970642221,0.907742271,0.971999442,0.926471565
PrefPanel.addField,0.81736541,0.934654861,0.956765275,0.924361636,0.776231818,0.818130515
CmsExportPointDriver.getExportPoint,0.913739763,0.932151779,0.889593835,0.934878505,0.937701084,0.843465925
DetectFiducialSquareBinary.extractNumeral,0.908771792,0.922102569,0.850868881,0.942228934,0.856230399,0.882533431
CmsDetailPageConfigurationWriter.updateAndSave,0.846080737,0.811378708,0.785883158,0.845934805,0.843087489,0.866610327
AbstractMetricsContext.remove,0.83405311,0.894161743,0.925645274,0.848824841,0.907081841,0.925840919
ConvexHull.intersect,0.911843998,0.948213055,0.94541064,0.948285873,0.871787869,0.930124842
RecordConverter.toMinibatchArray,0.911477198,0.941128157,0.926888958,0.950886134,0.904876916,0.943183205
RichDiagnosticFormatter.getWhereClauses,0.907141592,0.937308682,0.937646114,0.893317232,0.885515127,0.862588118
PNCounterImpl.markMigrated,0.983768217,0.98886868,0.983877133,0.961363108,0.988866863,0.988742669
TypeExtractionUtils.getAllDeclaredMethods,0.962899567,0.966797993,0.993673406,0.963548059,0.842037037,0.96418374
MurckoFragmenter.getFragmentsAsContainers,0.985354719,0.998913467,0.986273698,0.985346078,0.986708787,0.985547993
ImageLibrary.newImage,0.897719563,0.912664401,0.909979862,0.904454082,0.916475554,0.935520816
SparkUtils.writeWritablesToFile,0.914531209,0.901608472,0.932112456,0.910019496,0.94810323,0.862269884
Ftp.setMode,0.927341821,0.928255442,0.952966598,0.946586548,0.946135311,0.929079894
CmsContainerpageHandler.showPreview,0.833586897,0.784936292,0.806211289,0.822778876,0.814129443,0.77815027
ElemElement.compose,0.997168104,0.997095726,0.992017594,0.993814107,0.993937114,0.993795343
DebugBond.setAtom,0.979747703,0.980427462,0.986446394,0.979088924,0.878828271,0.976865229
PojoSerializer.createRegisteredSubclassSerializers,0.992608231,0.992622724,0.992512772,0.995230098,0.994664474,0.992344732
Format.d,0.918404638,0.92025731,0.795382661,0.901146658,0.825049738,0.936148335
SiteMapTreeCellRenderer.getTreeCellRendererComponent,0.850389105,0.867425609,0.862893797,0.805018747,0.834905541,0.855901154
CmsSetupBean.setInstallModules,0.912388699,0.955145318,0.94060799,0.949932977,0.954073058,0.940243747
StrSpliter.split,0.852655258,0.884312896,0.869790743,0.841050102,0.860725683,0.908574078
TaskManagerRunner.startTaskManager,0.972441035,0.878860851,0.95278782,0.895126957,0.962847635,0.88115508
NearCachePreloader.loadKeys,0.867942027,0.844347359,0.890962949,0.855766237,0.835133273,0.934596083
CmsPropertyPanel.renderExtendedTab,0.708020021,0.849613547,0.891233624,0.845304699,0.784812188,0.868846327
CmsObject.readAllAvailableVersions,0.999888863,0.999870883,0.999876389,0.99987739,0.999879142,0.999899558
ReflectionUtils.copy,0.780157992,0.866972657,0.837728545,0.825715942,0.803703275,0.826122352
GrayI8.set,0.978949724,0.986971677,0.990026623,0.989962959,0.985287626,0.953069516
ExcelWriter.setColumnWidth,0.999867338,0.993893542,0.972218226,0.918630338,0.999942503,0.978164306
CmsContentEditor.openInlineEditor,0.85149445,0.902379747,0.89549164,0.859122615,0.875051068,0.900755506
ClassFinder.completeOwners,0.921458722,0.86903863,0.940437005,0.903879534,0.939854279,0.899372176
ProxyMetaClass.setProperty,0.981899449,0.99098487,0.972051106,0.98139125,0.986711007,0.99210756
CmsStaticExportExportRule.getRelatedResources,0.827262854,0.942093521,0.922573301,0.847513339,0.768345608,0.835782448
EnumCompletionVisitor.transformConstructor,0.818615251,0.803254221,0.850141158,0.818124762,0.809896772,0.834274868
Config.findCacheConfig,0.9998983,0.971096193,1,1,0.985643658,0.999883228
GradientActivity.onCameraResolutionChange,0.994353502,0.911347224,0.994486224,0.751972324,0.993763103,0.927437338
MetaClassRegistryImpl.installMetaClassCreationHandle,0.931456193,0.916323042,0.944814611,0.959874423,0.921438354,0.833778976
MolecularFormula.getIsotope,0.997665888,0.974036101,0.991627395,0.997899852,0.991541706,0.997843214
InvDatasetImpl.resolve,0.919969488,0.934726892,0.876630806,0.942724013,0.894710893,0.942946619
SiteNode.getCustomIcons,0.832501346,0.902828788,0.893887377,0.887208407,0.818550591,0.788499858
SquareCrossClustersIntoGrids.isOpenEdge,0.921312683,0.933399884,0.877486202,0.869068534,0.806891078,0.871516171
DocCommentParser.html,0.901162348,0.891400042,0.868242264,0.889262757,0.914659285,0.921363464
QuorumJournalManager.journalIdStringToBytes,0.933026156,0.928596186,0.96857081,0.932641132,0.968444374,0.783314173
Charset.encode,0.991219688,0.991277943,0.991316929,0.991638797,0.991430973,0.991631973
HttpBase.removeHeader,0.886502697,0.940004084,0.938009393,0.940558369,0.96513593,0.941195818
Spider.buildUri,0.868122296,0.882427629,0.885017126,0.884343934,0.866989092,0.803813018
BasicRecordStoreLoader.removeUnloadableKeys,0.987321354,0.921066625,0.963978471,0.993237891,0.993137842,0.992827517
ElemPI.execute,0.921935117,0.919037797,0.933828134,0.92626853,0.956049093,0.941330144
ClassFinder.find,0.878024886,0.871650776,0.884679936,0.886051786,0.88482645,0.883653666
TagletWriterImpl.simpleTagOutput,0.951321847,0.936088956,0.939560223,0.925143101,0.910611625,0.937710405
Scan.nameFromDescType,0.917016945,0.80980421,0.995689203,0.999876731,0.99553545,0.805603726
GeometryTools.get3DCoordinateCoverage,0.999920815,0.999921758,0.999920708,1,0.999896134,0.999915017
EnvironmentInformation.getVersion,0.752005821,0.999883554,0.974530678,0.966388451,0.977982981,0.934847939
OptionsParam.parse,0.817412829,0.69633489,0.739793292,0.695150726,0.649804832,0.670419999
CDMUtil.createSlices,0.878783846,0.849631517,0.867216746,0.864243844,0.87737382,0.870275725
HttpMessage.equalType,0.935735098,0.882289762,0.941195514,0.893184727,0.915410476,0.848020161
HazelcastTransactionManager.getTransactionContext,0.80432857,0.951516493,0.958680321,0.964684548,0.934973827,0.949646449
Variable.resetShape,0.932592111,0.916817947,0.919350613,0.909985855,0.862824393,0.895230357
GImageDerivativeOps.getDerivativeType,0.966317076,0.945114021,0.980777337,0.94544217,0.978467627,0.960750933
AbstractXTree.insertLeafEntry,0.966686187,0.960453041,0.961929682,0.968082958,0.962071892,0.959910463
Sql.setObject,0.915296334,0.955528009,0.949968347,0.921183868,0.941402771,0.944054059
EditLogLedgerMetadataWritable.set,0.872808821,0.914555907,0.926546098,0.827706454,0.894759068,0.813067987
BinaryHashPartition.insertIntoBuildBuffer,0.955388718,0.955146073,0.960339092,0.955316224,0.959900134,0.951895442
IdcardUtil.isValidCard10,0.924167434,0.925079954,0.94763132,0.755786566,0.902483562,0.91261986
XPath.setExpression,0.81163268,0.904675504,0.969567396,0.877336517,0.984262414,0.966379908
RandomAccessFile.readDouble,1,0.999911264,1,0.999892661,0.999892364,0.999887916
MetaClassImpl.invokeMissingProperty,0.863033942,0.914122378,0.877486455,0.907374564,0.863987891,0.889795022
AbstractCache.addToken,0.938116131,0.936373841,0.921919665,0.922599216,0.917768859,0.931660224
MathUtils.sumOfProducts,0.896566224,0.75961388,0.788340359,0.775053104,0.933957884,0.774315371
CmsTinyMceToolbarHelper.createTinyMceToolbarStringFromGenericToolbarItems,0.862564629,0.935500415,0.839051271,0.854449827,0.841841218,0.862517603
CmsJspTagContainer.getFormatterConfigurationForElement,0.947581169,0.937340681,0.95981993,0.941694937,0.939638921,0.932245101
AllGroupReduceDriver.prepare,0.842701454,0.899197299,0.885862175,0.852795214,0.871941704,0.823772635
MemoryFileManager.isSupportedOption,0.991323278,0.99159272,0.991085331,0.991038952,0.991420195,0.991252145
Resolve.findGlobalType,0.945610646,0.962493726,0.954069722,0.952920204,0.963505457,0.936155384
DbaseFile.main,0.84500619,0.914034006,0.91241394,0.867117284,0.86725137,0.832089282
CmsScrollBar.stopMouseSliding,0.785745323,0.824466444,0.795045868,0.953193905,0.800649063,0.954606824
ConfigManager.reloadConfigsIfNecessary,0.913236462,0.949186228,0.955592984,0.938732756,0.90132188,0.96936427
MassToFormulaTool.calculateMassT,0.955066523,0.954664893,0.971412749,0.955244928,0.961643681,0.955517155
HttpRequestHeader.setMessage,0.951729849,0.940131484,0.879375019,0.940201816,0.878215287,0.888086265
VABCDescriptor.calculate,0.968090934,0.962553894,0.947340354,0.962626001,0.947214564,0.931531632
VisualizeCannySteps.main,0.909522999,0.90007103,0.853903145,0.908957862,0.898540242,0.917667187
QueueManager.refreshAcls,0.921595775,0.954184861,0.945942946,0.883726916,0.916798929,0.905002536
StereoMatch.checkGeometric,0.96278123,0.974574106,0.971213299,0.964675948,0.978818768,0.963687298
NFRule.indexOfAnyRulePrefix,0.898439714,0.901382838,0.84784729,0.931965399,0.879984426,0.902189309
BitsUtil.isZero,0.957703883,0.923876432,0.933362518,0.959259825,0.934688638,0.959023839
MainMenuBar.getMenuHelpAbout,0.998645136,0.998792067,0.998541499,0.998758015,0.99476016,0.998780365
InvertMatrix.pLeftInvert,0.874156511,0.920170581,0.875733146,0.872647522,0.934320358,0.893772726
CmsResource.getCopy,0.859690872,0.859343021,0.772037422,0.80724803,0.757537698,0.768992667
LogisticDistribution.pdf,0.934034923,0.957905919,0.935122094,0.90248271,0.936776449,0.881075042
BasicNDArrayCompressor.setDefaultCompression,0.836886856,0.850859934,0.99658657,0.928384118,0.742861298,0.901736987
Scheduler.schedule,0.884566885,0.901819706,0.924325329,0.86644765,0.899004857,0.875763289
ExtensionAlert.setTreeModel,0.971251388,0.963367794,0.96299343,0.951855405,0.962929791,0.970939351
SDNN.relu,0.995410583,0.995633715,0.995514923,0.995308036,0.995568703,0.995542418
TypedDatasetFactory.registerFactory,0.931262028,0.955100465,0.955411805,0.930501379,0.954784922,0.930991992
FactoryMultiViewRobust.baselineLMedS,0.946836491,0.952824921,0.922743749,0.915955074,0.893186196,0.948641625
MDLV2000Writer.formatMDLFloat,0.886880169,0.923962077,0.929253677,0.878675255,0.915350409,0.864048723
ReflectUtil.getMethodNames,0.858359527,0.918665885,0.913922183,0.927001778,0.927606019,0.920093766
GroovyRunnerRegistry.remove,1,0.999902755,0.999884479,1,0.888427135,0.999895328
ValueMatcherBuilder.parseRange,0.893999052,0.86359514,0.962385888,0.930029843,0.875421792,0.871164939
RC.urlMatch,0.891435885,0.892947405,0.907167639,0.891051014,0.878178264,0.890221991
PageUtil.totalPage,0.95687507,0.976928369,0.977399292,0.957521345,0.956366293,0.955563042
RandomProjectedNeighborsAndDensities.splitByDistance,0.92919588,0.899288684,0.951644135,0.918496996,0.954727624,0.901791928
ElementKindVisitor6.visitType,0.99944681,0.999430865,0.997764961,0.993132156,0.997589197,0.998771526
CoGroupWithSolutionSetSecondDriver.initialize,0.810401751,0.84298312,0.774722795,0.823249997,0.782014112,0.848801029
SerializedFormBuilder.buildSerializedForm,0.96859449,0.993877249,0.994313749,0.967899595,0.993997808,0.926254539
EuclideanDistanceFunction.maxDist,0.95460165,0.976661348,0.97021202,0.932757762,0.979908763,0.955453984
DataFrames.toColumns,0.974874712,0.974438056,0.999893097,0.999890905,0.974691076,0.880303419
ProcessTree.sigKill,0.964311816,0.963910977,0.996782129,0.966065604,0.960266995,0.95731877
NaiveMeanShiftClustering.run,0.92081727,0.917806625,0.854807961,0.933853367,0.897200364,0.838047383
NetcdfDataset.acquireNcml,0.973926912,0.973646056,0.884387714,0.877238993,0.930273288,0.963326362
Progress.getInternal,0.829470142,0.872315715,0.828450453,0.842995706,0.834803279,0.795358369
DefaultJsonGenerator.writeMapEntry,0.776170777,0.704827998,0.845036878,0.864671103,0.822560454,0.709746246
FormattedFloatingDecimal.doubleValue,0.925217347,0.950164683,0.932107743,0.926119906,0.935268372,0.892538012
UnknownDictionaryEntryParser.parse,0.894044922,0.949264896,0.865981784,0.881817187,0.930613552,0.902090674
TypeExtractor.getBinaryOperatorReturnType,0.929757312,0.93980123,0.899458052,0.90004933,0.941867236,0.889334294
NetcdfFileWriter.renameVariable,0.918895363,0.912713323,0.924790835,0.907361265,0.923308817,0.922853348
A_CmsAjaxGallery.buildJsonCategoryList,0.884914,0.908677557,0.897817589,0.889375239,0.896654846,0.886472631
MethodWriterImpl.addImplementsInfo,0.894316442,0.8955234,0.878599013,0.888620533,0.917157672,0.885483109
CmsJspContentLoadBean.convertResourceList,0.949983688,0.953045257,0.976833136,0.950043271,0.995240353,0.946313808
BigDecimal.divideAndRoundByTenPow,0.938930287,0.884726731,0.901358533,0.934525043,0.86787772,0.927932607
CompilationUnit.getClassNode,0.835862545,0.926224522,0.922734223,0.892699239,0.836909656,0.827776624
VAFile.calculateApproximation,0.952833864,0.927612913,0.955088918,0.944756089,0.944947298,0.942559129
Kafka08Fetcher.findLeaderForPartitions,0.867178308,0.915795501,0.919623486,0.915053816,0.885806288,0.896228709
HttpRequest.setSSLProtocol,0.910053076,0.919704398,0.875000446,0.878606836,0.832995053,0.833276182
CmsDriverManager.getRoleGroupsImpl,0.954819236,0.962192483,0.972691043,0.960611792,0.961354679,0.955122299
HighTideShell.showConfig,0.925655631,0.925157947,0.97982124,0.925330013,0.924786247,0.924959036
URLResolver.indexOf,0.946170985,0.955687154,0.957920816,0.955398176,0.955803306,0.953746563
CDMUtil.unwrapfile,0.943092774,0.96382968,0.917740638,0.938793652,0.919056173,0.959681589
Stylesheet.setVersion,0.902382649,0.896731147,0.922594632,0.831241153,0.949882837,0.884854502
KinesisConfigUtil.backfillConsumerKeys,0.865346434,0.818787587,0.881310837,0.828741976,0.777862527,0.837102902
InvCatalogRef.release,0.756914163,0.762526484,0.912199536,0.871189902,0.795755982,0.769234602
CalibrationDetectorChessboard2.gridChess,0.939442528,0.912952847,0.945536636,0.90145538,0.939548596,0.912277114
NameCache.put,0.91787664,0.908200541,0.841144423,0.915698167,0.799412851,0.894767243
DateUtil.parseTime,0.889810089,0.890618926,0.99988396,0.999851835,0.95008315,0.867191921
AdaGrad.getGradient,0.894118915,0.938021122,0.877826963,0.846035046,0.886217288,0.873996481
ModelBuilder3D.placeLinearChains3D,0.892294067,0.898862637,0.922178844,0.889295429,0.839449577,0.897506325
CmsSolrIndex.checkOfflineAccess,0.906548541,0.89677149,0.899480381,0.883532541,0.855338427,0.891708884
LPIntegerNormDistanceFunction.preNorm,0.999214212,0.985610464,0.985382976,0.984233081,0.989992751,0.999291285
Float32PrimitiveVector.externalize,0.99991901,0.999918443,1,0.999913171,0.999928126,0.999919739
ClassFile.internalize,0.999936507,0.99988617,0.938020287,0.997279012,0.938716666,0.999906877
EigenPair.compareTo,0.84193291,0.84207562,0.84193291,0.843328021,0.841695264,0.84352385
MkTabTreeNode.kNNDistances,0.860416295,0.867678074,0.889449116,0.882182638,0.845412434,0.81186432
ClassWriterImpl.getClassLinks,0.830067451,0.85332158,0.890248516,0.848166061,0.921415362,0.805017609
WeightInitIdentity.setIdentityConv,0.911237969,0.841650281,0.913439661,0.894824226,0.88467161,0.875009249
PopupMenuHttpMessageContainer.isEnableForMessageContainer,0.742890797,0.832803696,0.842327238,0.747680002,0.834292597,0.775310493
GroovyScriptEngineImpl.invokeImpl,0.918283368,0.958099372,0.940123355,0.870670393,0.966528807,0.943474914
MetaClassImpl.createPogoCallCurrentSite,0.958562648,0.958424278,0.997990648,0.977324226,0.974807213,0.956675976
KeyUtil.getMainAlgorithm,0.951130367,0.939355932,0.987171989,0.950936603,0.915607921,0.950378962
SquareGraph.checkConnect,0.930706993,0.922003197,0.991532679,0.944776123,0.951255732,0.932639866
StereoTool.getStereo,0.90501069,0.864377317,0.911832602,0.926471303,0.884864721,0.781281612
LogManager.reset,0.717678967,0.853803033,0.815519663,0.775543302,0.727894884,0.71220001
RuleBasedTimeZone.getRawOffset,0.999913128,0.999872827,0.937893233,0.999913128,0.846830595,1
RendererModel.getRenderingParameters,0.98193186,0.99988994,0.784145976,0.999899584,0.73994041,0.983167128
CollUtil.getFieldValues,0.83877239,0.8400013,0.824840842,0.841616713,0.865364694,0.838264399
PCA.pca_factor,0.889919671,0.903235976,0.885494143,0.829567016,0.931289935,0.809084355
EventServiceSegment.removeRegistration,0.984272708,0.984284806,0.990346535,0.905025936,0.953649557,0.908308225
LoaderConfiguration.addClassPath,0.885801197,0.875782151,0.926604254,0.84277925,0.918111984,0.794650261
TFileDumper.dumpInfo,0.800773868,0.886000891,0.891195298,0.850440951,0.869706998,0.876951857
XSplitter.removeFromMBR,0.946479601,0.943372166,0.923630824,0.922298516,0.935527399,0.890526144
CmsResourceTreeContainer.initRoot,0.72881002,0.856854548,0.887209107,0.955810094,0.91068174,0.789491923
ElementsTable.isIncluded,0.973050298,0.97244599,0.999945449,0.972975163,0.970148895,0.972534558
