func_name,deepseekv3.2_ires,deepseekv4-flash_ires,Qwen3-Coder-30B-A3B-Instruct_ires,gpt-5.4-mini_ires,Qwen3-32B_ires,gemini-3.1-flash-lite-preview_ires
CmsGalleryController.removeGalleryParam,0.992695472,0.992430362,0.9926153,0.992802419,0.992680743,0.950144054
FlinkAggregateExpandDistinctAggregatesRule.convertMonopole,0.901633888,0.867699258,0.882859849,0.854201645,0.894234606,0.84891174
TimeZoneNamesImpl.getExemplarLocationName,0.960588273,0.961292734,0.960869337,0.960514875,0.961787298,0.960330915
ScanProgressActionIcon.getSkipText,0.813413212,0.808488701,0.811553346,0.806867791,0.813185408,0.699279769
ExcelWriter.writeCellValue,0.965293278,0.961052968,0.946322505,0.967257976,0.965960952,0.965046016
LocalDateTime.format,0.999894386,0.999879318,0.999891105,0.729510862,0.999894215,0.999871915
BeanUtil.getBeanDesc,0.993626668,0.996167267,0.99806967,0.953536199,0.989102186,0.999889004
CmsJspContentAccessValueWrapper.getIsEmptyOrWhitespaceOnly,0.988875262,0.997282751,0.817849841,0.985021227,0.989004649,0.997217848
TrifocalTransfer.transfer_1_to_2,0.963838241,0.982782917,0.98188717,0.995866601,0.964025731,0.934886669
OptionsParamCheckForUpdates.setCheckOnStart,0.910604279,0.890363819,0.893879774,0.907996745,0.84655307,0.89098527
NioThread.rebuildSelector,0.859652294,0.886613839,0.907766639,0.901761223,0.910159271,0.925674952
Broker.retrieveSharedQueue,0.976555118,0.842346057,0.976289159,0.969626883,0.880974911,0.949904813
IOGroovyMethods.withStream,0.999868017,0.985834587,0.98602009,0.957885973,0.999880878,0.985891414
FileCacheARC.showTracking,0.872518992,0.922144937,0.907800711,0.91718633,0.857389019,0.903852783
OnnxGraphMapper.initFunctionFromProperties,0.904988376,0.948542639,0.922264169,0.925982011,0.905821614,0.929828602
CrfLibrary.initCRFModel,0.894338228,0.889384906,0.902965561,0.901807441,0.889786099,0.924739772
DefaultGroovyMethods.eachWithIndex,0.876455112,0.878401666,0.878083337,0.876779619,0.874743059,0.877696152
Simple1DOFCamera.setRotationZ,0.972174124,0.887192424,0.972465208,0.965162331,0.972589285,0.917533457
ExceptionUtil.peel,0.851968048,0.914241261,0.936160244,0.915531423,0.852826927,0.81732742
Jason2Convention.getAxisType,0.943236749,0.95604138,0.955999311,0.949559959,0.942792199,0.957655244
Inspector.getClassProps,0.846655734,0.913621791,0.865694396,0.900626212,0.840628324,0.842421449
CASH.runDerivator,0.732212341,0.845088589,0.79238026,0.829716983,0.804876755,0.808580931
CmsSecurityManager.getManageableResources,0.954574902,0.95895971,0.911949498,0.961391918,0.956005857,0.91356412
KeyStore.getInstance,0.995391081,0.992966835,0.994226072,0.960534097,0.993298568,0.995385418
GridCoordSys.findXYindexFromCoord,0.893787967,0.934886614,0.926966224,0.951597913,0.90418302,0.910997866
PortableNavigatorContext.initFinalPositionAndOffset,0.896980268,0.919581406,0.932422381,0.92178264,0.921147078,0.945193328
ChiDistribution.pdf,0.949393666,0.958161527,0.911802993,0.914095333,0.949844983,0.960996216
DateFormatter.dateOnlyFormat,1,0.999890785,0.999917908,0.999916141,0.999909747,1
ThrowsTaglet.inheritThrowsDocumentation,0.951599318,0.962859029,0.965512227,0.971117751,0.959578865,0.899984384
VideoDisplayActivity.hideProgressDialog,0.889918434,0.889251349,0.889072298,0.878505364,0.88912992,0.894474029
TreeScanner.visitLambdaExpression,0.999897371,0.999873027,1,0.785807998,0.99990671,0.999913085
BitsUtil.invertI,0.994057614,0.994403461,0.993524589,0.99991076,0.99391433,0.993826759
ExampleStereoTwoViewsOneCamera.estimateCameraMotion,0.906887978,0.91824748,0.923700471,0.927202296,0.910611969,0.89827784
SecondaryNameNode.main,0.811167322,0.864329799,0.86533248,0.87710107,0.865604466,0.863764527
DapDSR.generate,0.869805053,0.942762016,0.921179359,0.930215964,0.881952205,0.839916717
Dl4jReflection.set,0.880959204,0.974202834,0.980951711,0.975099285,0.881943473,0.945667156
AbstractJoiner.sendSplitBrainJoinMessage,0.897384528,0.891134823,0.903387542,0.894802097,0.880045674,0.885765943
ClassInfo.getMetaClass,0.820894281,0.846398989,0.822685368,0.833657079,0.819729885,0.842454858
GroovyRunnerRegistry.getMap,0.967732702,0.89711167,0.888534253,0.975967955,0.966899709,0.886940443
BinaryString.splitByWholeSeparatorPreserveAllTokens,0.916300977,0.912953861,0.915655592,0.919964474,0.919732767,0.8942235
DistRaid.setup,0.79358452,0.792026924,0.834220492,0.843346548,0.792103853,0.814193062
IterUtil.join,0.999889892,0.999886858,1,0.999894823,0.999886575,0.999891822
EnhanceImageOps.equalizeLocal,0.840814197,0.864983478,0.878547638,0.951981966,0.845561918,0.87700926
RatioCullOperator.initializeInstance,0.969939123,0.964977629,0.962537692,0.923103081,0.963931958,0.962095819
TranslationUtil.retainResult,0.859999493,0.811980067,0.811593929,0.859103171,0.823859434,0.831551419
AbstractBulkSplit.chooseBulkSplitPoint,0.763856049,0.704257474,0.76536757,0.713863389,0.790401299,0.766424963
CRFppTxtModel.loadModel,0.844457475,0.765159467,0.86798245,0.880483918,0.811144008,0.758069014
SortedMapWritable.write,0.854788425,0.880980166,0.843377321,0.888223583,0.860603973,0.976845551
EnsureUniqueAssociation.process,0.884644999,0.856197983,0.871788114,0.861413367,0.885399255,0.861960032
CmsMultiSelectWidget.generateValue,0.974599663,0.971202694,0.949348209,0.737830038,0.970756806,0.971116738
ParameterTool.getInt,0.994703502,0.994715841,0.99481704,0.999856743,1,0.99481704
PortableNavigatorContext.advanceContextToGivenFrame,0.820755988,0.838923169,0.866617568,0.859327531,0.820325463,0.822808267
SqlTableTag.insert,0.983326151,0.946668351,0.9485726,0.999888005,0.98383043,0.981774846
ElemNumber.getCountMatchPattern,0.898951178,0.812968657,0.824658551,0.960970337,0.918777672,0.834822746
DatasetScanConfigBuilder.readDatasetScanNamer,0.963686722,0.959162058,0.965421708,0.977093377,0.966771417,0.966606291
SkipBadRecords.getSkipOutputPath,0.944645337,0.881624729,0.890547311,0.939686163,0.898738836,0.887281396
Preconditions.checkNotInstanceOf,0.999891318,1,0.999887664,0.999846569,0.999935093,0.999901684
ClassHelper.make,0.882372079,0.908603674,0.881401314,0.885973068,0.882353772,0.89299377
JobControl.addJob,0.881080469,0.884970321,0.893260071,0.896708163,0.880989794,0.909453275
StylesheetRoot.getVariableOrParamComposed,0.870366322,0.871196021,0.870112861,0.998045957,0.870338149,0.870163604
GroovyEngine.initialize,0.957846771,0.951585729,0.951582802,0.96806946,0.973060845,0.956050125
DateIntervalFormat.getInstance,0.890845043,0.96362447,0.961055126,0.939904486,0.889546606,0.96681465
NearCacheConfig.setEvictionPolicy,0.919552364,0.920095887,0.927090753,0.942462194,0.920025271,0.932078929
CompileStack.init,0.849194276,0.847069757,0.844397972,0.87286553,0.825643874,0.828585248
ConstantsSummaryWriterImpl.addConstantMember,0.994111988,0.933535601,0.934564134,0.999903376,0.934234843,0.994462571
ApiUtils.getAuthority,0.896603654,0.90871845,0.911562574,0.841748165,0.863822687,0.918801838
StringUtil.lowerCaseFirstChar,0.972013859,0.971041586,0.962362064,0.954458034,0.971613802,0.971652192
LongHashSet.difference,0.995704667,0.99584322,0.995668757,0.9957497,0.991650801,0.995642707
StereoTool.allCoplanar,0.925733733,0.950030998,0.936098278,0.94288876,0.929068632,0.917491477
GroovyScriptEngine.loadScriptByName,0.771798827,0.741052301,0.784158358,0.858546765,0.784942103,0.851357713
ExampleVideoMosaic.nearBorder,0.873413113,0.950786348,0.948864806,0.966451064,0.925304615,0.951428023
JavacState.getJavaSuffixRule,0.834602585,0.795820639,0.912359509,0.885417159,0.891976893,0.795121925
DoubleArrayTrie.matchTail,0.919580481,0.933517752,0.917280681,0.947719994,0.919084792,0.949217551
OnDiskArray.close,0.843811281,0.883073224,0.899374487,0.881144366,0.823181281,0.885509803
BasicAtomGenerator.getAtomColor,0.93160829,0.934184279,0.915324467,0.906829338,0.933799371,0.886339023
SegmentsStylingPolicy.deselectSegment,0.930714938,0.966130414,0.898374733,0.959211053,0.931052351,0.885913617
Gen.callMethod,0.883522989,0.894341637,0.890382664,0.810378032,0.87858105,0.923180308
BitSetBloomFilter.createHashes,0.896002195,0.891107484,0.966854298,0.907182255,0.887117129,0.8664039
MergePolicyValidator.checkMergePolicy,0.862033469,0.86179702,0.862674263,0.872593707,0.862042023,0.86118774
BaseTransport.forwardToParameterServer,0.876865456,0.875883306,0.962715774,0.999930451,0.876753106,0.876535352
SortedMapWritable.readFields,0.88253142,0.895370635,0.912083269,0.913323813,0.88904507,0.936903448
ComparatorChain.compare,0.917012538,0.905683527,0.888941691,0.906738652,0.912238797,0.919692397
GridDatasetInfo.makeGridForm,0.919212147,0.92611448,0.922778226,0.927446679,0.905149732,0.879479158
HttpRequest.appendPart,0.988714724,0.984136864,0.981453304,0.979772959,0.981008314,0.988633958
DArray.squeeze,0.862938811,0.895184502,0.903484121,0.930999604,0.857708072,0.897911261
JShellTool.nonEmptyStream,0.894065471,0.875440675,0.885029483,0.879471364,0.881511343,0.875757157
SDLoss.sparseSoftmaxCrossEntropy,0.981250218,0.982679704,0.977204461,0.982365848,0.980818818,0.976777637
AllClassesFrameWriter.addAllClasses,0.813364253,0.679012721,0.875777454,0.753338477,0.819864064,0.870627499
CudaZeroHandler.free,0.832412086,0.823229524,0.810304104,0.852052216,0.850654593,0.836084177
AbstractExecutableMemberWriter.getErasureAnchor,0.83822314,0.764622037,0.862354997,0.87613085,0.801779107,0.888381879
Entity.getRowId,0.949367114,0.951440963,0.951810056,0.96110752,0.949022309,0.951776406
Utility.RLEStringToByteArray,0.885329245,0.883730067,0.885837148,0.884047214,0.879236202,0.859989817
RuleCharacterIterator.getPos,0.924292108,0.831382368,0.940570887,0.942361285,0.92369976,0.892137452
TypeExtractor.materializeTypeVariable,0.899013219,0.9136573,0.913542543,0.891054609,0.903639407,0.912857102
HttpSessionsSite.processHttpRequestMessage,0.883145532,0.931632459,0.879860349,0.909244715,0.885890751,0.904713882
ZooKeeperHaServices.close,0.83192028,0.927300528,0.819542788,0.837492041,0.930926875,0.838192608
AstBuilder.configureScriptClassNode,0.888224389,0.898769751,0.923145932,0.921918977,0.888895539,0.917077507
DataTypeUtil.setDTypeForContext,0.90452725,0.951852818,0.927740732,0.937807825,0.902129269,0.929638899
ScriptBytecodeAdapter.setPropertyOnSuper,0.973805596,0.973574913,0.974341764,0.85242809,0.974214917,0.90492414
CloneInlineImages.inlineExternal,0.848931135,0.815919331,0.867860099,0.871425163,0.845834689,0.770118655
JsonObject.getBoolean,0.999878535,0.999872376,0.999889815,1,0.999891575,0.999869188
ByteArrayUtil.writeUnsignedVarintLong,0.987249327,0.996635841,0.987021311,0.936448071,0.988282016,0.959426843
TaskManagerConfiguration.fromConfiguration,0.916987156,0.90325603,0.801484966,0.915106072,0.92051913,0.913051737
EagerTaskInitializationListener.resortInitQueue,0.962567575,0.970123287,0.966537404,0.970012837,0.962980889,0.966287841
SVMLightRecordWriter.write,0.812449616,0.826348063,0.865643056,0.853384157,0.811630206,0.803665513
AdjustHomographyMatrix.findScaleH,0.952068712,0.964463825,0.948985948,0.925556071,0.951320347,0.960755582
ExecutableMemberDocImpl.receiverType,0.812765875,0.778070485,0.836279261,0.760402487,0.837869279,0.758846616
CmsSitemapController.getInheritedPropertyObject,0.939296013,0.919681689,0.939509967,0.877852424,0.939029931,0.947510811
BinaryString.trim,0.832414614,0.99984519,0.999868768,0.842367983,0.833830904,1
VoidParameterServer.init,0.849817317,0.834074436,0.860513119,0.825196117,0.856204215,0.834070478
ClusterHeartbeatManager.sendHeartbeat,0.943684214,0.932088022,0.95312764,0.951638345,0.931049582,0.934551616
NativeIDN.encode,0.953890498,0.983831908,0.960771514,0.983731684,0.949813638,0.954411475
DateIntervalInfo.getIntervalPattern,0.955937345,0.962382898,0.940796055,0.974171956,0.936918952,0.954388505
CmsListManager.resetContentLocale,0.82822434,0.759289842,0.869811047,0.787685802,0.830707336,0.79962999
StylesheetHandler.getStylesheetRoot,0.835747281,0.860697653,0.867494137,0.843594113,0.830579899,0.851252544
MkAppLeafEntry.readExternal,0.959163935,0.95949114,0.931902068,0.959215192,0.959715645,0.931276185
ArrayUtil.containsAny,0.917454498,0.897970716,0.953822552,0.975831354,0.929180865,0.8951715
StampedCommonCache.doWithWriteLock,0.999896042,0.999896493,0.944245485,0.944850713,1,0.999901067
ArrayUtil.join,0.795276644,0.923564595,0.894391336,0.905047151,0.830200072,0.90750217
Dict.toBeanIgnoreCase,0.969698573,0.968917618,0.999870258,0.968926694,0.968820401,0.969500113
MaterializeKNNAndRKNNPreprocessor.materializeKNNAndRKNNs,0.900848754,0.919910039,0.887570871,0.913092935,0.922832108,0.912291105
APolDescriptor.calculate,0.951233043,0.974250657,0.966223402,0.966373019,0.976945589,0.978367738
HttpHeader.hasContentType,0.89774501,0.893743046,0.900147394,0.978032341,0.896897757,0.94639532
OutputTabPanel.checkDependencies,0.981977176,0.969960629,0.900866577,0.982244127,0.982244127,0.901267895
RaftNodeImpl.applyLogEntry,0.907880956,0.841184188,0.835843477,0.894972444,0.8481923,0.778949007
Planar.getBand,0.971688936,0.972950892,0.958479029,0.968617873,0.975063768,0.967976244
QrCodeUtil.generatePng,0.961154588,0.962473429,0.966256491,0.932416694,0.946667871,0.903331953
CmsMacroResolverDialog.getLocalizedBundle,0.836400938,0.873062592,0.857234878,0.907045008,0.837670948,0.921135634
IntrinsicNearestNeighborAffinityMatrixBuilder.computePij,0.897968489,0.922505935,0.917443564,0.921636155,0.894746274,0.914720289
GroovyScriptEngine.main,0.917679206,0.928833163,0.978999973,0.966500261,0.908827439,0.862872524
PerspectiveOps.estimatePinhole,0.977657203,0.982661443,0.977603763,0.979758891,0.96568463,0.979529204
BlockReaderAccelerator.readAll,0.692336624,0.697837263,0.693284538,0.822159403,0.725893231,0.701384265
JobTracker.updateTaskTrackerStatus,0.948430024,0.916756703,0.891022006,0.925897324,0.935291566,0.930825422
ZipOutputStream.write,0.940578135,0.970966381,0.948161571,0.967769095,0.942038572,0.991386668
CudaZeroHandler.init,0.904467606,0.888142934,0.855886542,0.902449784,0.855824882,0.878266683
SAX2RTFDTM.startDocument,0.80130743,0.897886978,0.73996575,0.843738592,0.858246034,0.892240186
RectangleArranger.logSizes,0.894950625,0.882651798,0.852445556,0.930702367,0.894195284,0.885785025
MultiViewOps.rectifyHToAbsoluteQuadratic,0.779824742,0.868139449,0.839262088,0.853454083,0.842836615,0.863040475
Bits.xorSet,0.983205294,0.982920229,0.983604879,0.811820686,0.982751503,0.983213069
Partition.setAsPermutation,0.964405679,0.963678899,0.963940643,0.963494853,0.964405679,0.96428138
ApproximationLine.readExternal,0.999924607,0.756179379,1,1,0.999925572,0.757759989
SimpleDateFormat.readObject,0.95535004,0.92222055,0.958196582,0.946425612,0.948751731,0.923400362
HttpSessionsSite.removeHttpSession,0.797221139,0.837987856,0.763078339,0.825417515,0.781521511,0.784781112
Assert.isAssignable,0.99669904,0.925238035,0.92599977,0.969314918,0.996659684,1
IOUtil.touch,0.85934371,0.804879075,0.927479512,0.914055417,0.86050054,0.78386332
JobInProgress.retireReduce,0.996422675,0.999912182,0.99990638,0.95610862,0.996331135,0.983474363
CompositeRecordReader.close,0.870033936,0.961904728,0.995245955,0.972902295,0.872570517,0.962677601
ReactionEngine.initiateParameterMap2,0.845189437,0.835225443,0.914148982,0.842904009,0.892016088,0.810724725
FactoryKernelGaussian.gaussian,0.934191659,0.86179187,0.844762268,0.920370544,0.930385011,0.890229171
KerasBatchNormalization.setWeights,0.901055841,0.894187712,0.916613322,0.940198781,0.906878998,0.876822762
XSplitter.generateSplitSorting,0.954140208,0.963034408,0.940442723,0.94247547,0.953530156,0.8970858
ProxyRegistry.getOrCreateProxyFuture,0.951373403,0.956786378,0.943784999,0.961524561,0.946873043,0.943941917
IsotopeFactory.getMajorIsotopeMass,0.964637571,0.969217322,0.961796056,0.972271969,0.946957304,0.962908113
AbstractYarnClusterDescriptor.retrieve,0.932995611,0.925829668,0.89547242,0.913513889,0.915211153,0.873069513
OptionsViewPanel.getPanelMisc,0.762338229,0.785421964,0.81463597,0.771613782,0.764943691,0.714693082
FutureUtils.getFailedFuture,0.945432878,0.944905821,0.945172146,0.951768958,0.945933796,0.94537988
DirectExecutionControl.invoke,0.914708831,0.917544439,0.86722308,0.86763827,0.913368268,0.852498835
DefaultGroovyMethods.asType,0.907213816,0.901456399,0.902700018,0.912878013,0.912479153,0.915480364
GDVConvention.findAlias,0.962431401,0.984817836,0.976568978,0.994476574,0.96284049,0.990695166
CDKMCS.getSubgraphAtomsMap,0.977656323,0.992038464,0.992182066,0.992046261,0.977993178,0.94367689
DetectDescribeAssociate.putIntoSrcList,0.967495985,0.9644282,0.919271049,0.939761816,0.958418057,0.96425883
Annotate.attributeTypeAnnotation,0.975329306,0.976338988,0.975092118,0.963789152,0.976132656,0.979870265
DetectChessboardSquarePoints.ensureCCW,0.905778901,0.964203454,0.913726514,0.963780184,0.960930897,0.743062007
SocketMessage.sendMessage,0.899129715,0.934036182,0.906372704,0.945532419,0.944725397,0.896759393
AddOnLoader.getJarClassNames,0.948609567,0.939968129,0.93735694,0.901754891,0.947304846,0.966306899
FactoryMultiViewRobust.baselineRansac,0.959122251,0.974316855,0.96837471,0.960447567,0.959611014,0.968697189
SphereUtil.latlngMinDistRadFull,0.912736901,0.905407949,0.916496294,0.875709157,0.919008534,0.910118529
JSONObject.toJSONString,0.930612852,0.932348831,0.932508967,0.813057415,0.929091796,0.934312013
API.getOneTimeNonce,0.999881121,0.999872547,0.99990505,0.80732147,0.999853497,0.999847837
CmsPrincipalSelectConnector.setPrincipal,0.871544877,0.723443335,0.723113437,0.695801244,0.829566165,0.719518753
FSDirectory.addToParent,0.916427963,0.899191545,0.901247044,0.858370455,0.915379167,0.88212876
FaultTolerantBlockPlacementPolicy.initParityConfigs,0.90597528,0.89558014,0.883794324,0.911097138,0.875301797,0.904109222
AnnotationTypeWriterImpl.getNavSummaryLinks,0.967712107,0.931350952,0.88337587,0.946960231,0.968092832,0.936669722
AbstractCoverTree.collectByCover,0.935224091,0.925465893,0.915696622,0.923600737,0.934733072,0.943940253
GridDatasetInfo.getShapeString,0.959332841,0.930297914,0.959583975,0.993984686,0.955730913,0.951400694
MesosConfiguration.createDriver,0.926279171,0.9116342,0.893819113,0.867478551,0.920419918,0.937681869
MultipartRequestInputStream.readBoundary,0.905387113,0.919591333,0.875273191,0.882776606,0.909398982,0.886620929
