func_name,deepseekv3.2_ires,deepseekv4-flash_ires,gpt-5.4-mini_ires,gemini-3.1-flash-lite-preview_ires,Qwen3-32B_ires,Qwen3-Coder-30B-A3B-Instruct_ires
SqlValidatorImpl.validateGroupByItem,0.978191283,0.978433354,0.978279202,0.950060993,0.978288338,0.979888732
ElementKindVisitor6.visitPackage,0.990939796,0.980076279,0.83900644,0.980393547,0.980285331,0.97143337
MongoDS.buildMongoClientOptions,0.911613031,0.903651769,0.906838321,0.88694677,0.912557687,0.705170902
DefaultGroovyMethods.times,0.836851659,0.952677796,0.96771124,0.933614817,0.803644991,0.954808847
JavacParser.typeArgument,0.959466271,0.938962937,0.943369763,0.938110601,0.962118964,0.920844776
AbstractContainerCollector.destroy,0.933602664,0.935151337,0.921118126,0.929351451,0.933636501,0.932570971
ImplPyramidOps.scaleImageUp,0.932959326,0.933457114,0.777924146,0.971422113,0.922233041,0.875624912
JDBCAppendTableSinkBuilder.build,0.92091326,0.8933711,0.890787716,0.893002068,0.887821437,0.914016706
ConvolutionUtils.cnn1dMaskReduction,0.835651083,0.861982586,0.88299082,0.882182816,0.856412872,0.843021235
WindowConverter.asExampleMatrix,0.882506313,0.893264024,0.898707295,0.894886041,0.881721568,0.903800748
SplitNumberVectorFilter.getInputTypeRestriction,0.816372507,0.788851946,0.744956801,0.785038321,0.837473808,0.78496963
CDKOWLReader.read,0.838090835,0.857369327,0.807040045,0.868277984,0.826407837,0.830435192
BondPartialSigmaChargeDescriptor.getParameterType,0.984527321,0.999861292,0.753216506,0.984393861,0.999882879,0.999830827
AccumulatorHelper.mergeInto,0.934834744,0.917204669,0.922789897,0.913688459,0.916639473,0.915136204
SqlUtil.clobToStr,0.973194218,0.970057347,0.973055366,0.930175736,0.972585094,0.975595847
BindableASTTransformation.addPropertyChangeSupport,0.921549395,0.926026707,0.938079469,0.943800934,0.889229359,0.923015653
KerasSpatialDropout.getOutputType,0.999833674,0.997719789,0.964572304,0.997741046,0.999904172,0.999929816
AbstractServerBase.shutdownServer,0.920765564,0.90338304,0.891811428,0.860521815,0.911625553,0.90175041
PortFile.waitForValidValues,0.865205223,0.888906758,0.933765597,0.891446565,0.862951902,0.904467062
QueryCapability.appendErrorMessage,0.879283336,0.842702664,0.862829821,0.90979578,0.862457492,0.886498751
EvaluateSimplifiedSilhouette.centroids,0.914549738,0.927901513,0.920217332,0.940238414,0.96026457,0.920820628
ProteinPocketFinder.readBioPolymer,0.889863674,0.941714743,0.964003032,0.891102852,0.930478963,0.904490892
CDKMCS.queryAdjacency,0.933142613,0.921240955,0.93719027,0.930522411,0.979115548,0.897443319
JavaScriptScanner.htmlAttrs,0.92633864,0.922685411,0.92764988,0.921262053,0.936003026,0.917536324
DocEnv.getAnnotationTypeElementDoc,0.999921914,0.998855199,0.945710097,0.937911238,0.999891448,0.9999067
IO.readContents,0.941195568,0.909791777,0.927144468,0.910291407,0.99989414,0.897752541
CDKMCS.getMaximum,0.865817426,0.900044219,0.91612869,0.888298638,0.866438739,0.894816063
OutputProperties.getQNameProperty,0.951041566,0.989189316,0.963943327,0.949611256,0.986463133,0.972192166
BlockPlacementPolicyConfigurable.chooseRemoteRack,0.936066672,0.941836773,0.936460749,0.937181602,0.953890374,0.919105186
CmsModuleConfiguration.initializeFinished,0.732498913,0.731510505,0.783895694,0.734112894,0.792273846,0.732498913
RandomAccessFile.read,0.90680808,0.914318883,0.917248246,0.912564959,0.906138314,0.906788032
ClientConfig.findFlakeIdGeneratorConfig,0.958408192,0.957783799,0.958425687,0.958425757,0.958232085,0.95868133
DapUtil.isWhole,0.977876267,0.974637423,0.977383448,0.9841937,0.979277521,0.983865176
MultiBorder.update,0.872852357,0.775158773,0.721689068,0.573205515,0.765992783,0.860303662
AveragePrecisionAtK.run,0.889577729,0.900893044,0.90039096,0.913075973,0.891185248,0.903417137
CmsDriverManager.addSubResources,0.915696753,0.871805372,0.904220408,0.874269163,0.916389792,0.882198497
OperationExpressionsUtils.extractAggregationsAndProperties,0.885924045,0.938452173,0.906331766,0.927588276,0.94257786,0.914555974
BitsUtil.invgrayI,0.869873212,0.919930272,0.907609846,0.873629368,0.869653361,0.841167698
SquareBase_to_FiducialDetector.getCenter,0.818971822,0.715658297,0.827447119,0.789233229,0.802010459,0.845200844
PairwiseImageGraph.findCameraMotions,0.981017774,0.955430041,0.940154666,0.964505818,0.956538263,0.955008602
CollUtil.newBlockingQueue,0.944231464,0.904190492,0.792734834,0.906600905,0.932438694,0.944601052
HttpHeader.parse,0.78130695,0.749260176,0.813111613,0.778054858,0.822158524,0.788109512
CollUtil.removeEmpty,0.999901344,0.999908593,0.999916532,0.999908593,0.999922885,0.999892007
BeanTable.fireBeanDataChanged,0.913857406,0.906944943,0.869489768,0.909949916,0.890069306,0.892511058
ClassLoaderUtil.loadClass,0.899171038,0.925939344,0.953655506,0.922932979,0.898889901,0.830696247
Evaluation.recall,0.991851414,0.896622789,1,0.991765972,0.991872374,0.992017557
DefaultGroovyMethods.downto,0.92873956,0.967270824,0.958576211,0.967268344,0.929713384,0.961806912
UCaseProps.isFollowedByMoreAbove,0.908202355,0.934185322,0.893052382,0.989585089,0.879641055,0.639895918
SIS.info,0.776215572,0.818411761,0.807802695,0.762505344,0.779764823,0.804098041
CmsDataViewParams.createViewInstance,0.931732549,0.925427226,0.968414699,0.924533833,0.935097422,0.927341279
BidiWriter.doWriteForward,0.946369241,0.925650175,0.951356822,0.919257352,0.942523121,0.894074814
CompilerConfiguration.isIndyEnabled,0.925130652,0.92008353,0.925560264,0.924570412,0.92237994,0.932212609
BioPolymer.getMonomerCount,0.952763522,0.952913001,0.914366425,0.913124966,0.648905123,0.907242767
Main.doJarFile,0.896033812,0.929431146,0.828975072,0.901303538,0.907218983,0.828198883
AddOn.setLoadedAscanrules,0.999865852,0.999924464,0.99990617,0.999917602,0.99993211,0.999884877
SameDiff.initializeTraining,0.875050451,0.891080933,0.901673741,0.877537243,0.896828574,0.876943864
CmsResourceTypeStatResultList.addResult,0.815695963,0.801827202,0.815968159,0.89912128,0.811833319,0.816627031
SourceText.getNormalizedColumn,0.891874709,0.884771289,0.850994309,0.853022443,0.891768737,0.885145404
GradientToEdgeFeatures.nonMaxSuppressionCrude4,0.995377623,0.99463384,0.976141595,0.988308333,0.995226375,0.985445787
YarnHighAvailabilityServices.forYarnTaskManager,0.973976753,0.932266336,0.971368375,0.974939763,0.973162881,0.971523292
VTimeZone.writeZonePropsByDOW_GEQ_DOM_sub,0.874981091,0.897190257,0.90733166,0.934095276,0.867159274,0.852603992
SqlTableContext.deleteAllDataForContext,0.99749271,0.99736379,0.968483596,0.99754525,0.997556178,0.995331634
DefaultGroovyStaticMethods.sleepImpl,0.885248442,0.922420645,0.943093908,0.879226495,0.884945316,0.884395865
CmsXmlEntityResolver.initialize,0.784313579,0.85802074,0.798820283,0.909041028,0.857965974,0.87849133
Groovyc.setClasspath,0.999890621,0.999930303,0.999868852,0.963122769,0.999888179,0.999856168
StreamHandler.isLoggable,0.876619307,0.877169678,0.835046647,0.876971806,0.876166708,0.87565157
DFSUtil.byteArray2String,0.921620083,0.927996492,0.92660432,0.909438217,0.921283393,0.89962073
NCdumpW.print,0.854756183,0.87339684,0.882633571,0.93168945,0.868300986,0.851208105
BookKeeperJournalMetadataManager.verifyEditLogLedgerMetadata,0.909155656,0.964501674,0.920492046,0.968293771,0.891246793,0.96141179
DapController.senderror,0.887969646,0.851997215,0.897924404,0.858205691,0.812858816,0.893661047
PackageDocImpl.errors,0.999929394,0.999933955,0.339300801,0.999914946,0.999926163,0.999934226
SM2Engine.xor,0.905013373,0.998211458,0.985634801,0.99820511,0.918376165,0.998163535
CounterMap.totalSize,0.839951022,0.788640882,0.907715476,0.795767403,0.948041198,0.795913928
ClassUseWriter.addClassList,0.791847146,0.733864497,0.796801508,0.653526254,0.788883798,0.793072102
JavacTaskImpl.handleFlowResults,0.922203037,0.896546593,0.905730612,0.947875282,0.932417384,0.9383249
BaseShapeInfoProvider.createShapeInformation,0.981817061,0.921444397,0.929945942,0.92994751,0.996089223,0.929945942
Text.charAt,0.940002264,0.945456393,0.864194463,0.915021347,0.912776315,0.857390016
JarHandlerUtils.tokenizeArguments,0.956467789,0.96854795,0.964463292,0.960885996,0.953580971,0.97139665
WorkbenchPanel.createSelectPanelsSplit,0.896345127,0.883923277,0.947312464,0.90468373,0.923105055,0.921247876
Util.normalizeDriveLetter,0.842399157,0.879892155,0.940124159,0.838189566,0.843725467,0.850277392
ClientStateListener.awaitDisconnected,0.984948177,0.992505772,0.98191903,0.988116793,0.978530778,0.98156087
BenchmarkDataSetIterator.next,0.901467294,0.899477842,0.941914882,0.958038462,0.899395915,0.948902567
PreJava2GroovyConverter.visitJavaArrayInit,0.800168598,0.794384145,0.834409186,0.813306777,0.815211307,0.799371283
CmsLinkSelector.setInternal,0.913139613,0.954955441,0.930162109,0.953996682,0.910530332,0.920341494
Mean.newArray,1,1,0.99989731,0.99786296,0.997834868,0.998334364
CachedSAMClass.coerceToSAM,0.844782244,0.878022797,0.939511164,0.850802343,0.841031264,0.858369199
AbstractUdfOperator.setBroadcastVariable,0.930394706,0.961089909,0.939110508,0.948603559,0.929710112,0.909195826
JournalSet.checkJournals,0.934887571,0.924866642,0.928091952,0.870423666,0.928500619,0.932264802
GroupedMap.containsValue,0.99991553,0.99993472,0.999900035,0.999892458,1,0.999898591
PojoSerializer.getRegisteredSubclassesFromExecutionConfig,0.937167229,0.940784104,0.943292823,0.910489784,0.932753308,0.939219663
SessionNotificationCtx.write,0.973791997,0.971148965,0.973219955,0.973783756,0.974427847,0.973504753
FactoryKernel.table1D_F32,0.964694096,0.976613682,0.994629122,0.99448573,0.964391082,0.979854745
GammaDistribution.gammaQuantileNewtonRefinement,0.919080876,0.896790287,0.912654374,0.937591437,0.949307062,0.887163809
URLImpl.isValidProtocol,0.972710776,0.967083718,0.968203167,0.974167632,0.97237079,0.97233825
Snowflake.nextId,0.800590684,0.941739846,0.921389797,0.905065333,0.796732803,0.915666481
MessageWriter.scheduleWrite,0.748708824,0.754641703,0.94876009,0.907785545,0.731725876,0.797944335
ChemFileManipulator.getAllChemModels,0.977670316,0.966355026,0.978329797,0.985417216,0.968510418,0.981704742
GempakSoundingIOSP.fillNCFile,0.823244506,0.860034044,0.972161207,0.959666735,0.823827805,0.823129258
CollUtil.distinct,0.929792862,0.931467246,0.941737389,0.929792862,0.930566211,0.930084517
QrPose3DUtils.setLensDistortion,0.984697459,0.984870375,0.955007095,0.984826148,0.984650477,0.984540591
DDS.resolveAlias,0.8963434,0.871899648,0.928471931,0.915907134,0.930586366,0.918439735
AtomContainer.getBond,0.999918931,1,0.944464626,0.996220068,0.999909058,0.999912847
CsvParser.nextRow,0.872015315,0.906945512,0.89797529,0.854850028,0.878240797,0.824184957
ClassReader.readTypeParams,0.863654785,0.822071769,0.920382392,0.870616717,0.791475483,0.756149048
SLINK.step2primitive,0.906814781,0.91181676,0.963430811,0.885746474,0.905911032,0.91181676
ProgramElementDocImpl.modifiers,0.9673715,0.937816118,0.911259543,0.964447254,0.970363516,0.965261245
ImageSelectorAndSaver.process,0.786619544,0.792695583,0.826756693,0.800878327,0.907063298,0.791613691
ClassUtil.isBasicType,0.960860257,0.994464978,0.994437894,0.994672209,0.964280926,0.994852279
CmsGalleryController.removeGalleryParam,0.992695472,0.992430362,0.992802419,0.950144054,0.992680743,0.9926153
FlinkAggregateExpandDistinctAggregatesRule.convertMonopole,0.901633888,0.867699258,0.854201645,0.84891174,0.894234606,0.882859849
TimeZoneNamesImpl.getExemplarLocationName,0.960588273,0.961292734,0.960514875,0.960330915,0.961787298,0.960869337
ScanProgressActionIcon.getSkipText,0.813413212,0.808488701,0.806867791,0.699279769,0.813185408,0.811553346
ExcelWriter.writeCellValue,0.965293278,0.961052968,0.967257976,0.965046016,0.965960952,0.946322505
LocalDateTime.format,0.999894386,0.999879318,0.729510862,0.999871915,0.999894215,0.999891105
BeanUtil.getBeanDesc,0.993626668,0.996167267,0.953536199,0.999889004,0.989102186,0.99806967
CmsJspContentAccessValueWrapper.getIsEmptyOrWhitespaceOnly,0.988875262,0.997282751,0.985021227,0.997217848,0.989004649,0.817849841
TrifocalTransfer.transfer_1_to_2,0.963838241,0.982782917,0.995866601,0.934886669,0.964025731,0.98188717
OptionsParamCheckForUpdates.setCheckOnStart,0.910604279,0.890363819,0.907996745,0.89098527,0.84655307,0.893879774
NioThread.rebuildSelector,0.859652294,0.886613839,0.901761223,0.925674952,0.910159271,0.907766639
Broker.retrieveSharedQueue,0.976555118,0.842346057,0.969626883,0.949904813,0.880974911,0.976289159
IOGroovyMethods.withStream,0.999868017,0.985834587,0.957885973,0.985891414,0.999880878,0.98602009
FileCacheARC.showTracking,0.872518992,0.922144937,0.91718633,0.903852783,0.857389019,0.907800711
OnnxGraphMapper.initFunctionFromProperties,0.904988376,0.948542639,0.925982011,0.929828602,0.905821614,0.922264169
CrfLibrary.initCRFModel,0.894338228,0.889384906,0.901807441,0.924739772,0.889786099,0.902965561
DefaultGroovyMethods.eachWithIndex,0.876455112,0.878401666,0.876779619,0.877696152,0.874743059,0.878083337
Simple1DOFCamera.setRotationZ,0.972174124,0.887192424,0.965162331,0.917533457,0.972589285,0.972465208
ExceptionUtil.peel,0.851968048,0.914241261,0.915531423,0.81732742,0.852826927,0.936160244
Jason2Convention.getAxisType,0.943236749,0.95604138,0.949559959,0.957655244,0.942792199,0.955999311
Inspector.getClassProps,0.846655734,0.913621791,0.900626212,0.842421449,0.840628324,0.865694396
CASH.runDerivator,0.732212341,0.845088589,0.829716983,0.808580931,0.804876755,0.79238026
CmsSecurityManager.getManageableResources,0.954574902,0.95895971,0.961391918,0.91356412,0.956005857,0.911949498
KeyStore.getInstance,0.995391081,0.992966835,0.960534097,0.995385418,0.993298568,0.994226072
GridCoordSys.findXYindexFromCoord,0.893787967,0.934886614,0.951597913,0.910997866,0.90418302,0.926966224
PortableNavigatorContext.initFinalPositionAndOffset,0.896980268,0.919581406,0.92178264,0.945193328,0.921147078,0.932422381
ChiDistribution.pdf,0.949393666,0.958161527,0.914095333,0.960996216,0.949844983,0.911802993
DateFormatter.dateOnlyFormat,1,0.999890785,0.999916141,1,0.999909747,0.999917908
ThrowsTaglet.inheritThrowsDocumentation,0.951599318,0.962859029,0.971117751,0.899984384,0.959578865,0.965512227
VideoDisplayActivity.hideProgressDialog,0.889918434,0.889251349,0.878505364,0.894474029,0.88912992,0.889072298
TreeScanner.visitLambdaExpression,0.999897371,0.999873027,0.785807998,0.999913085,0.99990671,1
BitsUtil.invertI,0.994057614,0.994403461,0.99991076,0.993826759,0.99391433,0.993524589
ExampleStereoTwoViewsOneCamera.estimateCameraMotion,0.906887978,0.91824748,0.927202296,0.89827784,0.910611969,0.923700471
SecondaryNameNode.main,0.811167322,0.864329799,0.87710107,0.863764527,0.865604466,0.86533248
DapDSR.generate,0.869805053,0.942762016,0.930215964,0.839916717,0.881952205,0.921179359
Dl4jReflection.set,0.880959204,0.974202834,0.975099285,0.945667156,0.881943473,0.980951711
AbstractJoiner.sendSplitBrainJoinMessage,0.897384528,0.891134823,0.894802097,0.885765943,0.880045674,0.903387542
ClassInfo.getMetaClass,0.820894281,0.846398989,0.833657079,0.842454858,0.819729885,0.822685368
GroovyRunnerRegistry.getMap,0.967732702,0.89711167,0.975967955,0.886940443,0.966899709,0.888534253
BinaryString.splitByWholeSeparatorPreserveAllTokens,0.916300977,0.912953861,0.919964474,0.8942235,0.919732767,0.915655592
DistRaid.setup,0.79358452,0.792026924,0.843346548,0.814193062,0.792103853,0.834220492
IterUtil.join,0.999889892,0.999886858,0.999894823,0.999891822,0.999886575,1
EnhanceImageOps.equalizeLocal,0.840814197,0.864983478,0.951981966,0.87700926,0.845561918,0.878547638
RatioCullOperator.initializeInstance,0.969939123,0.964977629,0.923103081,0.962095819,0.963931958,0.962537692
TranslationUtil.retainResult,0.859999493,0.811980067,0.859103171,0.831551419,0.823859434,0.811593929
AbstractBulkSplit.chooseBulkSplitPoint,0.763856049,0.704257474,0.713863389,0.766424963,0.790401299,0.76536757
CRFppTxtModel.loadModel,0.844457475,0.765159467,0.880483918,0.758069014,0.811144008,0.86798245
SortedMapWritable.write,0.854788425,0.880980166,0.888223583,0.976845551,0.860603973,0.843377321
EnsureUniqueAssociation.process,0.884644999,0.856197983,0.861413367,0.861960032,0.885399255,0.871788114
CmsMultiSelectWidget.generateValue,0.974599663,0.971202694,0.737830038,0.971116738,0.970756806,0.949348209
ParameterTool.getInt,0.994703502,0.994715841,0.999856743,0.99481704,1,0.99481704
PortableNavigatorContext.advanceContextToGivenFrame,0.820755988,0.838923169,0.859327531,0.822808267,0.820325463,0.866617568
SqlTableTag.insert,0.983326151,0.946668351,0.999888005,0.981774846,0.98383043,0.9485726
ElemNumber.getCountMatchPattern,0.898951178,0.812968657,0.960970337,0.834822746,0.918777672,0.824658551
DatasetScanConfigBuilder.readDatasetScanNamer,0.963686722,0.959162058,0.977093377,0.966606291,0.966771417,0.965421708
SkipBadRecords.getSkipOutputPath,0.944645337,0.881624729,0.939686163,0.887281396,0.898738836,0.890547311
Preconditions.checkNotInstanceOf,0.999891318,1,0.999846569,0.999901684,0.999935093,0.999887664
ClassHelper.make,0.882372079,0.908603674,0.885973068,0.89299377,0.882353772,0.881401314
JobControl.addJob,0.881080469,0.884970321,0.896708163,0.909453275,0.880989794,0.893260071
StylesheetRoot.getVariableOrParamComposed,0.870366322,0.871196021,0.998045957,0.870163604,0.870338149,0.870112861
GroovyEngine.initialize,0.957846771,0.951585729,0.96806946,0.956050125,0.973060845,0.951582802
DateIntervalFormat.getInstance,0.890845043,0.96362447,0.939904486,0.96681465,0.889546606,0.961055126
NearCacheConfig.setEvictionPolicy,0.919552364,0.920095887,0.942462194,0.932078929,0.920025271,0.927090753
CompileStack.init,0.849194276,0.847069757,0.87286553,0.828585248,0.825643874,0.844397972
ConstantsSummaryWriterImpl.addConstantMember,0.994111988,0.933535601,0.999903376,0.994462571,0.934234843,0.934564134
ApiUtils.getAuthority,0.896603654,0.90871845,0.841748165,0.918801838,0.863822687,0.911562574
StringUtil.lowerCaseFirstChar,0.972013859,0.971041586,0.954458034,0.971652192,0.971613802,0.962362064
LongHashSet.difference,0.995704667,0.99584322,0.9957497,0.995642707,0.991650801,0.995668757
